,ID 828,ID 828,ID 828,ID 828,ID 828,ID 828,ID 828,ID 949,ID 949,ID 949,ID 949,ID 949,ID 949,ID 949,ID 1007,ID 1007,ID 1007,ID 1007,ID 1007,ID 1007,ID 1007,ID 620,ID 620,ID 620,ID 620,ID 620,ID 620,ID 620,ID 1049,ID 1049,ID 1049,ID 1049,ID 1049,ID 1049,ID 1049,ID 883,ID 883,ID 883,ID 883,ID 883,ID 883,ID 883,ID 776,ID 776,ID 776,ID 776,ID 776,ID 776,ID 776
,HAYDOCK-WILSON,HAYDOCK-WILSON,HAYDOCK-WILSON,HAYDOCK-WILSON,HAYDOCK-WILSON,HAYDOCK-WILSON,HAYDOCK-WILSON,O'DONNELL,O'DONNELL,O'DONNELL,O'DONNELL,O'DONNELL,O'DONNELL,O'DONNELL,SCOTTI,SCOTTI,SCOTTI,SCOTTI,SCOTTI,SCOTTI,SCOTTI,DOOM,DOOM,DOOM,DOOM,DOOM,DOOM,DOOM,BONEVACIA,BONEVACIA,BONEVACIA,BONEVACIA,BONEVACIA,BONEVACIA,BONEVACIA,SANDERS,SANDERS,SANDERS,SANDERS,SANDERS,SANDERS,SANDERS,BIRON,BIRON,BIRON,BIRON,BIRON,BIRON,BIRON
Time,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail
00:03.011,56.834,18.632,5.837,-0.245,18.567,18.072,27.06,61.918,23.53,6.058,-0.130,18.321,18.510,27.35,65.763,28.202,5.941,-0.172,18.686,18.053,26.92,69.049,33.985,6.076,-0.136,19.152,18.471,25.25,71.37,39.384,6.001,-0.165,17.231,18.228,23.18,73.03,46.314,6.343,-0.042,19.999,19.389,19.59,74.023,50.656,5.929,-0.182,18.677,17.910,17.22
00:03.111,57.485,19.371,6.027,-0.125,19.632,19.044,27.01,62.399,24.301,6.258,-0.007,19.330,19.418,27.14,66.142,29.135,6.141,-0.046,18.686,19.058,26.56,69.321,34.945,6.264,-0.019,19.152,19.460,24.79,71.471,40.346,6.184,-0.050,19.071,19.195,22.62,72.963,47.235,6.530,0.069,21.003,20.298,18.89,73.915,51.605,6.097,-0.072,20.542,18.865,16.52
00:03.211,58.154,20.124,6.216,-0.005,19.632,20.051,26.95,62.89,25.11,6.458,0.115,19.330,20.353,26.94,66.532,30.137,6.341,0.079,20.692,20.126,26.17,69.545,35.957,6.453,0.097,21.146,20.496,24.31,71.563,41.337,6.367,0.065,19.071,20.182,22.01,72.896,48.244,6.717,0.179,21.003,21.309,18.19,73.802,52.553,6.266,0.038,20.542,19.819,15.78
00:03.311,58.786,20.892,6.454,0.131,21.624,21.029,26.89,63.392,25.972,6.633,0.195,21.185,21.352,26.71,66.853,31.022,6.503,0.154,21.767,21.068,25.74,69.73,36.881,6.619,0.174,22.174,21.431,23.75,71.624,42.298,6.530,0.142,21.033,21.145,21.37,72.826,49.238,6.866,0.242,22.937,22.292,17.43,73.689,53.408,6.407,0.106,20.542,20.660,15.03
00:03.411,59.368,21.613,6.622,0.210,23.545,21.956,26.80,63.838,26.875,6.808,0.275,23.188,22.347,26.46,67.206,31.99,6.666,0.230,23.738,22.089,25.34,69.906,37.846,6.785,0.250,24.097,22.411,23.23,71.659,43.308,6.693,0.218,23.006,22.149,20.74,72.744,50.245,7.014,0.306,24.943,23.302,16.68,73.499,54.332,6.547,0.175,22.359,21.603,14.34
00:03.511,59.912,22.371,6.790,0.289,23.545,22.868,26.70,64.303,27.883,6.983,0.354,24.298,23.457,26.14,67.496,32.97,6.828,0.305,24.760,23.111,24.90,70.098,38.946,6.952,0.326,25.213,23.528,22.67,71.68,44.322,6.857,0.295,24.020,23.162,20.05,72.602,51.222,7.162,0.369,24.943,24.275,15.91,73.303,55.25,6.688,0.243,24.231,22.520,13.55
00:03.612,60.528,23.262,6.957,0.369,23.545,23.951,26.55,64.7,28.807,7.158,0.434,24.298,24.452,25.75,67.76,33.945,6.991,0.380,24.760,24.112,24.41,70.272,40.009,7.118,0.403,25.213,24.594,22.03,71.656,45.36,7.020,0.372,24.020,24.195,19.35,72.443,52.198,7.311,0.433,24.943,25.264,15.12,73.118,56.187,6.829,0.312,24.231,23.474,12.77
00:03.711,61.062,24.099,7.125,0.448,25.561,24.926,26.35,65.106,29.784,7.332,0.513,26.361,25.511,25.38,67.995,34.881,7.153,0.456,25.770,25.077,23.91,70.374,40.968,7.284,0.479,26.290,25.558,21.40,71.595,46.378,7.183,0.448,26.077,25.214,18.59,72.269,53.159,7.459,0.496,26.919,26.239,14.32,72.91,57.143,6.970,0.380,26.173,24.452,11.97
00:03.811,61.571,24.967,7.293,0.527,25.561,25.933,26.14,65.521,30.867,7.507,0.593,26.361,26.662,24.98,68.205,35.789,7.316,0.531,25.770,26.002,23.42,70.472,41.98,7.451,0.556,26.290,26.564,20.79,71.556,47.406,7.347,0.525,26.077,26.239,17.83,72.123,54.098,7.607,0.559,26.919,27.176,13.51,72.68,58.098,7.058,0.415,26.173,25.406,11.15
00:03.911,62.073,25.897,7.435,0.574,27.559,26.971,25.88,65.859,31.873,7.643,0.633,27.520,27.724,24.50,68.402,36.774,7.449,0.573,27.666,27.007,22.92,70.556,43.033,7.589,0.599,28.271,27.620,20.15,71.481,48.446,7.490,0.572,27.105,27.282,17.08,71.918,55.089,7.721,0.590,28.845,28.188,12.75,72.422,58.987,7.169,0.452,26.173,26.332,10.31
00:04.011,62.493,26.757,7.578,0.620,28.615,27.927,25.58,66.142,32.844,7.779,0.673,29.592,28.727,24.03,68.523,37.692,7.582,0.614,28.670,27.931,22.36,70.569,44.034,7.727,0.642,30.328,28.608,19.46,71.376,49.445,7.633,0.620,29.151,28.284,16.29,71.681,56.05,7.835,0.620,29.856,29.156,11.90,72.137,59.839,7.280,0.489,28.080,27.204,9.50
00:04.112,62.945,27.803,7.721,0.667,30.711,29.053,25.27,66.428,33.804,7.915,0.713,30.593,29.729,23.55,68.633,38.623,7.715,0.656,30.533,28.864,21.80,70.552,44.998,7.865,0.685,30.328,29.571,18.76,71.261,50.448,7.777,0.667,30.160,29.294,15.51,71.443,57.066,7.948,0.650,31.889,30.207,11.05,71.878,60.676,7.392,0.525,29.854,28.079,8.70
00:04.211,63.341,28.784,7.863,0.714,30.711,30.110,24.85,66.708,34.75,8.051,0.753,30.593,30.709,23.07,68.777,39.564,7.848,0.698,30.533,29.816,21.22,70.565,46.03,8.004,0.728,30.328,30.593,18.07,71.128,51.439,7.920,0.714,30.160,30.294,14.72,71.222,58.013,8.062,0.680,31.889,31.162,10.17,71.564,61.525,7.503,0.562,29.854,28.983,7.92
00:04.311,63.731,29.7,7.953,0.737,31.768,31.097,24.44,66.925,35.7,8.132,0.770,32.553,31.684,22.60,68.932,40.621,7.919,0.711,32.553,30.881,20.66,70.52,47.016,8.098,0.739,32.324,31.579,17.35,70.987,52.477,8.031,0.734,32.207,31.339,13.92,70.93,58.946,8.148,0.689,33.837,32.138,9.34,71.239,62.425,7.594,0.579,31.716,29.912,7.10
00:04.411,64.105,30.633,8.070,0.759,31.768,32.104,24.06,67.142,36.691,8.234,0.783,32.553,32.693,22.08,69.011,41.605,8.023,0.728,32.553,31.869,20.02,70.483,48.094,8.192,0.749,32.324,32.645,16.62,70.833,53.485,8.142,0.753,32.207,32.358,13.09,70.634,59.87,8.235,0.698,33.837,33.090,8.47,70.915,63.24,7.686,0.596,31.716,30.790,6.23
00:04.511,64.49,31.608,8.187,0.782,33.768,33.142,23.67,67.313,37.676,8.336,0.797,33.567,33.692,21.53,69.114,42.605,8.126,0.745,32.553,32.870,19.38,70.403,49.086,8.287,0.760,34.389,33.640,15.83,70.663,54.511,8.253,0.772,33.226,33.391,12.27,70.358,60.83,8.322,0.707,33.837,34.084,7.61,70.562,64.129,7.777,0.613,31.716,31.714,5.43
00:04.611,64.751,32.477,8.304,0.804,34.816,34.049,23.25,67.437,38.709,8.438,0.810,33.567,34.730,20.96,69.176,43.648,8.230,0.761,34.545,33.914,18.74,70.27,50.074,8.381,0.770,34.389,34.624,15.07,70.473,55.502,8.364,0.792,34.265,34.399,11.42,70.021,61.703,8.408,0.716,35.805,35.020,6.74,70.119,65.044,7.868,0.631,33.549,32.732,4.55
00:04.711,65.028,33.451,8.421,0.826,34.816,35.057,22.82,67.586,39.758,8.541,0.823,35.606,35.790,20.31,69.176,44.652,8.334,0.778,35.589,34.915,18.05,70.174,51.092,8.475,0.780,36.380,35.646,14.28,70.264,56.515,8.475,0.811,35.274,35.422,10.59,69.64,62.634,8.495,0.725,35.805,36.006,5.88,69.706,65.915,7.959,0.648,34.565,33.694,3.59
00:04.811,65.312,34.509,8.508,0.828,37.830,36.152,22.33,67.677,40.662,8.617,0.820,36.665,36.697,19.68,69.188,45.703,8.415,0.779,37.644,35.966,17.34,70.064,52.03,8.546,0.776,37.402,36.590,13.49,70.008,57.501,8.552,0.809,37.326,36.440,9.72,69.221,63.572,8.564,0.723,38.773,37.034,4.95,69.296,66.792,8.036,0.653,36.497,34.631,2.68
00:04.911,65.555,35.484,8.595,0.830,38.834,37.154,21.78,67.74,41.632,8.692,0.817,38.545,37.668,19.10,69.174,46.754,8.497,0.780,38.695,37.011,16.61,69.972,52.973,8.617,0.772,39.293,37.518,12.75,69.752,58.466,8.630,0.807,37.326,37.425,8.84,68.819,64.545,8.633,0.721,39.825,38.062,3.99,68.848,67.642,8.112,0.659,36.497,35.592,1.77
