,ID 1173,ID 1173,ID 1173,ID 1173,ID 1173,ID 1173,ID 1173,ID 1228,ID 1228,ID 1228,ID 1228,ID 1228,ID 1228,ID 1228,ID 969,ID 969,ID 969,ID 969,ID 969,ID 969,ID 969,ID 939,ID 939,ID 939,ID 939,ID 939,ID 939,ID 939,ID 675,ID 675,ID 675,ID 675,ID 675,ID 675,ID 675,ID 1264,ID 1264,ID 1264,ID 1264,ID 1264,ID 1264,ID 1264,ID 903,ID 903,ID 903,ID 903,ID 903,ID 903,ID 903,ID 1136,ID 1136,ID 1136,ID 1136,ID 1136,ID 1136,ID 1136
,KOSTIC,KOSTIC,KOSTIC,KOSTIC,KOSTIC,KOSTIC,KOSTIC,WALLGREN,WALLGREN,WALLGREN,WALLGREN,WALLGREN,WALLGREN,WALLGREN,BERTONCELLI,BERTONCELLI,BERTONCELLI,BERTONCELLI,BERTONCELLI,BERTONCELLI,BERTONCELLI,BARR,BARR,BARR,BARR,BARR,BARR,BARR,MULLER,MULLER,MULLER,MULLER,MULLER,MULLER,MULLER,DOMOTOR,DOMOTOR,DOMOTOR,DOMOTOR,DOMOTOR,DOMOTOR,DOMOTOR,LEVANTINOS,LEVANTINOS,LEVANTINOS,LEVANTINOS,LEVANTINOS,LEVANTINOS,LEVANTINOS,DE JESUS,DE JESUS,DE JESUS,DE JESUS,DE JESUS,DE JESUS,DE JESUS
Time,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail
00:00.000,0,0,0.000,0.000,3.668,3.668,.00,0,0,0.000,0.000,3.668,3.668,.00,0,0,0.000,0.000,3.667,3.667,.00,0,0,0.000,0.000,3.667,3.667,.00,0,0,0.000,0.000,3.667,3.667,.00,0,0,0.000,0.000,3.668,3.668,.00,0,0,0.000,0.000,3.668,3.668,.00,0,0,0.000,0.000,3.667,3.667,.00
00:00.000,0,0,0.000,0.000,3.668,3.668,.00,0,0,0.000,0.000,3.668,3.668,.00,0,0,0.000,0.000,3.667,3.667,.00,0,0,0.000,0.000,3.667,3.667,.00,0,0,0.000,0.000,3.667,3.667,.00,0,0,0.000,0.000,3.668,3.668,.00,0,0,0.000,0.000,3.668,3.668,.00,0,0,0.000,0.000,3.667,3.667,.00
00:00.642,0,0,0.000,0.000,4.239,4.239,.00,0,0,0.000,0.000,4.239,4.239,.00,0,0,0.000,0.000,4.239,4.239,.00,0,0,0.000,0.000,4.239,4.239,.00,0,0,0.000,0.000,4.239,4.239,.00,0,0,0.000,0.000,4.239,4.239,.00,0,0,0.000,0.000,4.239,4.239,.00,0,0,0.000,0.000,4.239,4.239,.00
00:00.742,36.148,7.657,0.000,0.000,4.239,4.810,.00,43.105,8.691,0.000,0.000,4.239,4.811,.00,50.189,10.816,0.000,0.000,4.239,4.810,.00,0,0,0.000,0.000,4.239,4.811,.00,0,0,0.000,0.000,4.239,4.810,.00,65.902,23.176,0.000,0.000,4.239,4.811,.00,69.673,28.821,0.000,0.000,4.239,4.811,.00,73.149,33.915,0.000,0.000,4.239,4.811,.00
00:00.742,36.148,7.657,0.000,0.000,4.239,4.810,.00,43.105,8.691,0.000,0.000,4.239,4.811,.00,50.189,10.816,0.000,0.000,4.239,4.810,.00,0,0,0.000,0.000,4.239,4.811,.00,0,0,0.000,0.000,4.239,4.810,.00,65.902,23.176,0.000,0.000,4.239,4.811,.00,69.673,28.821,0.000,0.000,4.239,4.811,.00,73.149,33.915,0.000,0.000,4.239,4.811,.00
00:00.742,36.148,7.657,0.000,0.000,4.239,4.810,.00,43.105,8.691,0.000,0.000,4.239,4.811,.00,50.189,10.816,0.000,0.000,4.239,4.810,.00,0,0,0.000,0.000,4.239,4.811,.00,0,0,0.000,0.000,4.239,4.810,.00,65.902,23.176,0.000,0.000,4.239,4.811,.00,69.673,28.821,0.000,0.000,4.239,4.811,.00,73.149,33.915,0.333,0.000,4.239,4.811,.00
00:00.842,36.55,7.726,0.286,0.000,4.239,5.382,20.15,43.443,8.764,0.286,0.000,4.239,5.381,24.33,50.552,10.987,0.286,0.000,4.239,5.382,27.84,0,0,0.286,0.000,4.239,5.382,.00,0,0,0.286,0.000,4.239,5.381,.00,66.116,23.501,0.286,0.000,4.239,5.382,30.21,69.836,29.334,0.286,0.000,4.239,5.382,28.89,73.204,34.362,0.857,0.000,4.239,5.381,27.74
00:00.942,37.038,7.88,0.750,0.000,4.239,5.954,20.38,43.922,8.971,0.750,0.000,4.239,5.953,24.52,50.92,11.266,0.750,0.000,4.239,5.954,27.98,0,0,0.750,0.000,4.239,5.953,.00,62.089,19.287,0.750,0.000,4.239,5.953,.00,66.362,24.036,0.750,0.000,4.239,5.953,30.13,69.995,29.825,0.750,0.000,4.239,5.953,28.64,73.29,34.854,1.465,0.000,4.239,5.953,27.47
00:00.942,37.038,7.88,1.301,0.000,4.239,5.954,20.38,43.922,8.971,1.301,0.000,4.239,5.953,24.52,50.92,11.266,1.302,0.000,4.239,5.954,27.98,0,0,1.302,0.000,4.239,5.953,.00,62.089,19.287,1.302,0.000,4.239,5.953,.00,66.362,24.036,1.301,0.000,4.239,5.953,30.13,69.995,29.825,1.302,0.000,4.239,5.953,28.64,73.29,34.854,1.937,0.000,4.239,5.953,27.47
00:00.942,37.038,7.88,1.742,0.000,4.239,5.954,20.38,43.922,8.971,1.742,0.000,4.239,5.953,24.52,50.92,11.266,1.743,0.000,4.239,5.954,27.98,0,0,1.743,0.000,4.239,5.953,.00,62.089,19.287,1.743,0.000,4.239,5.953,.00,66.362,24.036,1.742,0.000,4.239,5.953,30.13,69.995,29.825,1.743,0.000,4.239,5.953,28.64,73.29,34.854,2.315,0.000,4.239,5.953,27.47
00:01.042,37.5,8.024,2.103,0.000,4.239,6.524,20.62,44.404,9.176,2.103,0.000,4.239,6.524,24.71,51.216,11.442,2.041,-0.126,4.239,6.525,28.04,0,0,2.041,-0.126,4.239,6.525,.00,62.399,19.766,2.041,-0.126,4.239,6.524,30.27,66.625,24.526,2.041,-0.125,4.239,6.524,29.93,70.187,30.273,2.041,-0.126,5.293,6.525,28.40,73.354,35.307,2.561,-0.126,4.239,6.525,27.18
00:01.142,37.909,7.991,2.346,-0.115,5.639,7.096,20.84,44.835,9.406,2.346,-0.115,5.625,7.096,24.91,51.516,11.618,2.290,-0.231,5.441,7.096,28.12,0,0,2.290,-0.231,4.239,7.096,.00,62.63,20.157,2.290,-0.230,4.239,7.096,30.15,66.798,24.951,2.289,-0.230,5.770,7.096,29.77,70.262,30.584,2.289,-0.232,5.293,7.096,28.22,73.414,35.685,2.766,-0.231,5.646,7.096,26.90
00:01.142,37.909,7.991,2.552,-0.212,5.639,7.096,20.84,44.835,9.406,2.552,-0.212,5.625,7.096,24.91,51.516,11.618,2.500,-0.319,5.441,7.096,28.12,0,0,2.500,-0.319,4.239,7.096,.00,62.63,20.157,2.500,-0.319,4.239,7.096,30.15,66.798,24.951,2.499,-0.318,5.770,7.096,29.77,70.262,30.584,2.499,-0.321,5.293,7.096,28.22,73.414,35.685,2.940,-0.319,5.646,7.096,26.90
