,ID 1200,ID 1200,ID 1200,ID 1200,ID 1200,ID 1200,ID 1200,ID 1195,ID 1195,ID 1195,ID 1195,ID 1195,ID 1195,ID 1195,ID 1138,ID 1138,ID 1138,ID 1138,ID 1138,ID 1138,ID 1138,ID 1171,ID 1171,ID 1171,ID 1171,ID 1171,ID 1171,ID 1171,ID 828,ID 828,ID 828,ID 828,ID 828,ID 828,ID 828,ID 992,ID 992,ID 992,ID 992,ID 992,ID 992,ID 992,ID 681,ID 681,ID 681,ID 681,ID 681,ID 681,ID 681,ID 869,ID 869,ID 869,ID 869,ID 869,ID 869,ID 869
,BUJNA,BUJNA,BUJNA,BUJNA,BUJNA,BUJNA,BUJNA,SPITZ,SPITZ,SPITZ,SPITZ,SPITZ,SPITZ,SPITZ,ELKHATIB,ELKHATIB,ELKHATIB,ELKHATIB,ELKHATIB,ELKHATIB,ELKHATIB,KIJANOVIC,KIJANOVIC,KIJANOVIC,KIJANOVIC,KIJANOVIC,KIJANOVIC,KIJANOVIC,HAYDOCK-WILSON,HAYDOCK-WILSON,HAYDOCK-WILSON,HAYDOCK-WILSON,HAYDOCK-WILSON,HAYDOCK-WILSON,HAYDOCK-WILSON,MELI,MELI,MELI,MELI,MELI,MELI,MELI,SORM,SORM,SORM,SORM,SORM,SORM,SORM,KOCH,KOCH,KOCH,KOCH,KOCH,KOCH,KOCH
Time,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail
00:00.000,0,0,0.000,0.000,2.651,2.651,.00,0,0,0.000,0.000,2.651,2.651,.00,0,0,0.000,0.000,2.650,2.650,.00,0,0,0.000,0.000,2.651,2.651,.00,0,0,0.000,0.000,2.651,2.651,.00,0,0,0.000,0.000,2.651,2.651,.00,0,0,0.000,0.000,2.650,2.650,.00,0,0,0.000,0.000,2.651,2.651,.00
00:00.000,0,0,0.000,0.000,2.651,2.651,.00,0,0,0.000,0.000,2.651,2.651,.00,0,0,0.000,0.000,2.650,2.650,.00,0,0,0.000,0.000,2.651,2.651,.00,0,0,0.000,0.000,2.651,2.651,.00,0,0,0.000,0.000,2.651,2.651,.00,0,0,0.000,0.000,2.650,2.650,.00,0,0,0.000,0.000,2.651,2.651,.00
00:00.464,0,0,0.000,0.000,3.222,3.222,.00,0,0,0.000,0.000,3.222,3.222,.00,0,0,0.000,0.000,3.221,3.221,.00,0,0,0.000,0.000,3.222,3.222,.00,0,0,0.000,0.000,3.222,3.222,.00,0,0,0.000,0.000,3.221,3.221,.00,0,0,0.000,0.000,3.222,3.222,.00,0,0,0.000,0.000,3.222,3.222,.00
00:00.564,0,0,0.000,0.000,3.222,3.793,.00,0,0,0.000,0.000,3.222,3.794,.00,0,0,0.500,0.000,3.221,3.794,.00,0,0,0.500,0.000,3.222,3.793,.00,0,0,0.500,0.000,3.222,3.794,.00,0,0,0.500,0.000,3.221,3.793,.00,0,0,0.500,0.000,3.222,3.793,.00,0,0,0.500,0.000,3.222,3.793,.00
00:00.564,0,0,0.400,0.000,3.222,3.793,.00,0,0,0.400,0.000,3.222,3.794,.00,0,0,1.200,0.000,3.221,3.794,.00,0,0,1.200,0.000,3.222,3.793,.00,0,0,1.200,0.000,3.222,3.794,.00,0,0,1.200,0.000,3.221,3.793,.00,0,0,1.200,0.000,3.222,3.793,.00,0,0,1.200,0.000,3.222,3.793,.00
00:00.564,0,0,1.000,0.000,3.222,3.793,.00,0,0,1.000,0.000,3.222,3.794,.00,0,0,1.952,0.000,3.221,3.794,.00,0,0,1.952,0.000,3.222,3.793,.00,0,0,1.952,0.000,3.222,3.794,.00,0,0,1.952,0.000,3.221,3.793,.00,0,0,1.952,0.000,3.222,3.793,.00,0,0,1.952,0.000,3.222,3.793,.00
00:00.664,35.547,7.359,1.674,0.000,3.222,4.365,.00,42.706,8.133,1.673,0.000,3.222,4.365,.00,0,0,2.490,0.000,3.221,4.365,.00,56.362,14.373,2.490,0.000,3.222,4.365,.00,0,0,2.490,0.000,3.222,4.365,.00,65.721,22.905,2.490,0.000,3.221,4.365,.00,69.857,28.276,2.490,0.000,3.222,4.364,.00,72.986,33.35,2.490,0.000,3.222,4.365,.00
00:00.764,35.95,7.545,2.179,0.000,3.222,4.936,19.93,43.213,8.322,2.179,0.000,3.222,4.937,24.45,50.132,10.896,2.893,0.000,3.221,4.936,.00,56.638,14.662,2.893,0.000,3.222,4.936,29.69,61.407,18.337,2.893,0.000,3.222,4.936,.00,65.995,23.309,2.893,0.000,3.221,4.936,30.28,70.019,28.771,2.893,0.000,3.222,4.937,29.40,73.062,34.075,2.893,0.000,3.222,4.936,28.03
