,ID 1160,ID 1160,ID 1160,ID 1160,ID 1160,ID 1160,ID 1160,ID 1193,ID 1193,ID 1193,ID 1193,ID 1193,ID 1193,ID 1193,ID 629,ID 629,ID 629,ID 629,ID 629,ID 629,ID 629,ID 1010,ID 1010,ID 1010,ID 1010,ID 1010,ID 1010,ID 1010,ID 1075,ID 1075,ID 1075,ID 1075,ID 1075,ID 1075,ID 1075,ID 1261,ID 1261,ID 1261,ID 1261,ID 1261,ID 1261,ID 1261,ID 925,ID 925,ID 925,ID 925,ID 925,ID 925,ID 925,ID 771,ID 771,ID 771,ID 771,ID 771,ID 771,ID 771
,FERLAN,FERLAN,FERLAN,FERLAN,FERLAN,FERLAN,FERLAN,PETRUCCIANI,PETRUCCIANI,PETRUCCIANI,PETRUCCIANI,PETRUCCIANI,PETRUCCIANI,PETRUCCIANI,SACOOR,SACOOR,SACOOR,SACOOR,SACOOR,SACOOR,SACOOR,SITO,SITO,SITO,SITO,SITO,SITO,SITO,INGVALDSEN,INGVALDSEN,INGVALDSEN,INGVALDSEN,INGVALDSEN,INGVALDSEN,INGVALDSEN,POHORILKO,POHORILKO,POHORILKO,POHORILKO,POHORILKO,POHORILKO,POHORILKO,MOLNAR,MOLNAR,MOLNAR,MOLNAR,MOLNAR,MOLNAR,MOLNAR,ANDANT,ANDANT,ANDANT,ANDANT,ANDANT,ANDANT,ANDANT
Time,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail
00:00.000,0,0,0.000,0.000,3.284,3.284,.00,0,0,0.000,0.000,3.285,3.285,.00,0,0,0.000,0.000,3.285,3.285,.00,0,0,0.000,0.000,3.285,3.285,.00,0,0,0.000,0.000,3.284,3.284,.00,0,0,0.000,0.000,3.285,3.285,.00,0,0,0.000,0.000,3.285,3.285,.00,0,0,0.000,0.000,3.284,3.284,.00
00:00.000,0,0,0.000,0.000,3.284,3.284,.00,0,0,0.000,0.000,3.285,3.285,.00,0,0,0.000,0.000,3.285,3.285,.00,0,0,0.000,0.000,3.285,3.285,.00,0,0,0.000,0.000,3.284,3.284,.00,0,0,0.000,0.000,3.285,3.285,.00,0,0,0.000,0.000,3.285,3.285,.00,0,0,0.000,0.000,3.284,3.284,.00
00:00.575,0,0,0.000,0.000,3.856,3.856,.00,0,0,0.000,0.000,3.856,3.856,.00,0,0,0.000,0.000,3.856,3.856,.00,0,0,0.000,0.000,3.856,3.856,.00,0,0,0.000,0.000,3.856,3.856,.00,0,0,0.000,0.000,3.856,3.856,.00,0,0,0.000,0.000,3.856,3.856,.00,0,0,0.000,0.000,3.856,3.856,.00
00:00.675,35.597,7.459,0.000,0.000,3.856,4.428,.00,43.389,8.723,0.000,0.000,3.856,4.428,.00,0,0,0.000,0.000,3.856,4.427,.00,55.864,14.192,0.000,0.000,3.856,4.427,.00,61.207,18.139,0.000,0.000,3.856,4.427,.00,65.962,22.952,0.000,0.000,3.856,4.428,.00,69.846,28.459,0.000,0.000,3.856,4.427,.00,72.97,33.967,0.000,0.000,3.856,4.428,.00
00:00.675,35.597,7.459,0.000,0.000,3.856,4.428,.00,43.389,8.723,0.000,0.000,3.856,4.428,.00,0,0,0.000,0.000,3.856,4.427,.00,55.864,14.192,0.000,0.000,3.856,4.427,.00,61.207,18.139,0.000,0.000,3.856,4.427,.00,65.962,22.952,0.000,0.000,3.856,4.428,.00,69.846,28.459,0.000,0.000,3.856,4.427,.00,72.97,33.967,0.000,0.000,3.856,4.428,.00
00:00.675,35.597,7.459,0.333,0.000,3.856,4.428,.00,43.389,8.723,0.333,0.000,3.856,4.428,.00,0,0,0.333,0.000,3.856,4.427,.00,55.864,14.192,0.333,0.000,3.856,4.427,.00,61.207,18.139,0.333,0.000,3.856,4.427,.00,65.962,22.952,0.333,0.000,3.856,4.428,.00,69.846,28.459,0.333,0.000,3.856,4.427,.00,72.97,33.967,0.333,0.000,3.856,4.428,.00
00:00.775,36.111,7.652,0.857,0.000,3.856,5.000,19.90,43.752,8.813,0.857,0.000,3.856,4.999,24.51,49.99,10.801,0.857,0.000,3.856,5.000,.00,56.273,14.634,0.857,0.000,3.856,4.999,29.47,61.561,18.473,0.857,0.000,3.856,4.999,30.45,66.2,23.376,0.857,0.000,3.856,4.999,30.41,70.037,28.963,0.857,0.000,3.856,4.999,29.27,73.183,34.222,0.857,0.000,3.856,4.999,27.58
00:00.875,36.72,7.859,1.465,0.000,3.856,5.570,20.12,44.19,8.967,1.464,0.000,3.856,5.571,24.71,50.449,11.155,1.464,0.000,3.856,5.571,27.71,56.656,15.052,1.464,0.000,3.856,5.570,29.44,61.876,18.839,1.465,0.000,3.856,5.570,30.47,66.498,23.819,1.464,0.000,3.856,5.571,30.28,70.211,29.384,1.464,0.000,3.856,5.570,29.04,73.33,34.689,1.465,0.000,3.856,5.570,27.55
