,ID 2,ID 2,ID 2,ID 2,ID 2,ID 2,ID 2,ID 3,ID 3,ID 3,ID 3,ID 3,ID 3,ID 3,ID 4,ID 4,ID 4,ID 4,ID 4,ID 4,ID 4,ID 5,ID 5,ID 5,ID 5,ID 5,ID 5,ID 5,ID 6,ID 6,ID 6,ID 6,ID 6,ID 6,ID 6,ID 7,ID 7,ID 7,ID 7,ID 7,ID 7,ID 7,ID 8,ID 8,ID 8,ID 8,ID 8,ID 8,ID 8,ID 9,ID 9,ID 9,ID 9,ID 9,ID 9,ID 9
,NETHERLANDS,NETHERLANDS,NETHERLANDS,NETHERLANDS,NETHERLANDS,NETHERLANDS,NETHERLANDS,GERMANY,GERMANY,GERMANY,GERMANY,GERMANY,GERMANY,GERMANY,FINLAND,FINLAND,FINLAND,FINLAND,FINLAND,FINLAND,FINLAND,POLAND,POLAND,POLAND,POLAND,POLAND,POLAND,POLAND,PORTUGAL,PORTUGAL,PORTUGAL,PORTUGAL,PORTUGAL,PORTUGAL,PORTUGAL,DENMARK,DENMARK,DENMARK,DENMARK,DENMARK,DENMARK,DENMARK,FRANCE,FRANCE,FRANCE,FRANCE,FRANCE,FRANCE,FRANCE,BELGIUM,BELGIUM,BELGIUM,BELGIUM,BELGIUM,BELGIUM,BELGIUM
Time,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail
00:00.000,36.513,7.591,0.000,0.000,1.926,1.926,.00,43.342,8.252,0.000,0.000,1.206,1.206,.00,50.093,11.38,0.000,0.000,1.607,1.607,.00,56.153,14.86,0.000,0.000,1.486,1.486,.00,61.871,18.904,0.000,0.000,1.747,1.747,.00,66.199,23.365,0.000,0.000,1.371,1.371,.00,70.351,28.47,0.000,0.000,1.393,1.393,.00,72.457,35.477,0.000,0.000,2.592,2.592,.00
00:00.000,36.513,7.591,0.000,0.000,1.926,1.926,.00,43.342,8.252,0.000,0.000,1.206,1.206,.00,50.093,11.38,0.000,0.000,1.607,1.607,.00,56.153,14.86,0.000,0.000,1.486,1.486,.00,61.871,18.904,0.000,0.000,1.747,1.747,.00,66.199,23.365,0.000,0.000,1.371,1.371,.00,70.351,28.47,0.000,0.000,1.393,1.393,.00,72.457,35.477,0.000,0.000,2.592,2.592,.00
00:00.718,37.097,7.751,0.000,0.000,2.532,2.532,20.45,44.379,9.002,0.000,0.000,2.419,2.419,24.81,50.111,11.17,0.000,0.000,1.607,1.607,27.37,56.226,14.723,0.000,0.000,1.532,1.532,29.20,61.766,18.567,0.000,0.000,1.747,1.747,30.38,66.406,24.376,0.000,0.000,2.348,2.348,30.29,70.518,29.72,0.000,0.000,2.626,2.626,29.61,72.112,36.761,0.000,0.000,3.776,3.776,26.15
00:00.818,37.416,7.811,0.500,0.000,2.532,2.855,20.75,44.838,9.402,0.500,0.000,3.698,3.006,25.02,50.606,11.407,0.500,0.000,1.974,1.974,27.54,56.557,14.734,0.500,0.000,1.532,1.697,29.35,61.945,18.738,0.500,0.000,1.747,1.747,30.55,66.632,24.712,0.500,0.000,3.379,2.750,29.72,70.538,30.383,0.500,0.000,3.887,3.255,28.85,73,35.818,0.500,0.000,3.776,3.776,25.00
00:00.818,37.416,7.811,1.200,0.000,2.532,2.855,20.75,44.838,9.402,1.200,0.000,3.698,3.006,25.02,50.606,11.407,1.172,0.000,1.974,1.974,27.54,56.557,14.734,1.135,0.000,1.532,1.697,29.35,61.945,18.738,1.057,0.000,1.747,1.747,30.55,66.632,24.712,1.200,0.000,3.379,2.750,29.72,70.538,30.383,1.200,0.000,3.887,3.255,28.85,73,35.818,1.200,0.000,3.776,3.776,25.00
00:00.818,37.416,7.811,1.990,0.000,2.532,2.855,20.75,44.838,9.402,2.000,0.000,3.698,3.006,25.02,50.606,11.407,1.619,0.000,1.974,1.974,27.54,56.557,14.734,1.558,0.000,1.532,1.697,29.35,61.945,18.738,1.428,0.000,1.747,1.747,30.55,66.632,24.712,1.918,0.000,3.379,2.750,29.72,70.538,30.383,2.000,0.000,3.887,3.255,28.85,73,35.818,1.982,0.000,3.776,3.776,25.00
00:00.918,37.528,7.832,2.554,0.000,2.532,2.969,20.93,44.728,9.112,2.573,0.000,3.006,3.006,25.06,51.19,11.994,1.939,0.000,3.122,2.789,27.72,56.92,15.332,1.860,0.000,2.845,2.361,29.57,62.319,19.495,1.693,0.000,2.456,2.456,30.55,66.744,24.46,2.431,0.000,3.379,2.754,29.64,70.732,30.171,2.646,0.000,3.887,3.261,28.39,73.147,36.011,2.540,0.000,3.776,3.776,26.29
00:01.019,38.053,7.974,2.977,0.000,3.578,3.484,21.00,45.035,9.085,3.003,0.000,3.046,3.046,25.18,51.622,12.466,2.179,0.000,4.589,3.407,27.72,57.328,15.922,2.087,0.000,4.261,3.069,29.41,62.725,20.162,1.892,0.000,4.153,3.235,30.28,66.961,24.802,2.816,0.000,3.379,2.982,29.90,70.829,30.258,3.131,0.000,3.261,3.261,28.68,73.239,36.184,2.959,0.000,3.776,3.776,26.26
00:01.019,38.053,7.974,3.306,0.000,3.578,3.484,21.00,45.035,9.085,3.337,0.000,3.046,3.046,25.18,51.622,12.466,2.366,0.000,4.589,3.407,27.72,57.328,15.922,2.263,0.000,4.261,3.069,29.41,62.725,20.162,2.047,0.000,4.153,3.235,30.28,66.961,24.802,3.115,0.000,3.379,2.982,29.90,70.829,30.258,3.507,0.000,3.261,3.261,28.68,73.239,36.184,3.284,0.000,3.776,3.776,26.26
00:01.019,38.053,7.974,3.576,0.013,3.578,3.484,21.00,45.035,9.085,3.605,0.000,3.046,3.046,25.18,51.622,12.466,2.563,0.096,4.589,3.407,27.72,57.328,15.922,2.466,0.123,4.261,3.069,29.41,62.725,20.162,2.233,0.125,4.153,3.235,30.28,66.961,24.802,3.360,0.011,3.379,2.982,29.90,70.829,30.258,3.793,-0.032,3.261,3.261,28.68,73.239,36.184,3.501,-0.087,3.776,3.776,26.26
