,ID 2,ID 2,ID 2,ID 2,ID 2,ID 2,ID 2,ID 3,ID 3,ID 3,ID 3,ID 3,ID 3,ID 3,ID 4,ID 4,ID 4,ID 4,ID 4,ID 4,ID 4,ID 5,ID 5,ID 5,ID 5,ID 5,ID 5,ID 5,ID 6,ID 6,ID 6,ID 6,ID 6,ID 6,ID 6,ID 7,ID 7,ID 7,ID 7,ID 7,ID 7,ID 7,ID 8,ID 8,ID 8,ID 8,ID 8,ID 8,ID 8,ID 9,ID 9,ID 9,ID 9,ID 9,ID 9,ID 9
,TURKIYE,TURKIYE,TURKIYE,TURKIYE,TURKIYE,TURKIYE,TURKIYE,SPAIN,SPAIN,SPAIN,SPAIN,SPAIN,SPAIN,SPAIN,SLOVENIA,SLOVENIA,SLOVENIA,SLOVENIA,SLOVENIA,SLOVENIA,SLOVENIA,ITALY,ITALY,ITALY,ITALY,ITALY,ITALY,ITALY,PORTUGAL,PORTUGAL,PORTUGAL,PORTUGAL,PORTUGAL,PORTUGAL,PORTUGAL,CZECHIA,CZECHIA,CZECHIA,CZECHIA,CZECHIA,CZECHIA,CZECHIA,FRANCE,FRANCE,FRANCE,FRANCE,FRANCE,FRANCE,FRANCE,NETHERLANDS,NETHERLANDS,NETHERLANDS,NETHERLANDS,NETHERLANDS,NETHERLANDS,NETHERLANDS
Time,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail
00:00.000,0,0,0.000,0.000,0.000,0.000,.00,0,0,0.000,0.000,0.000,0.000,.00,0,0,0.000,0.000,0.000,0.000,.00,0,0,0.000,0.000,0.000,0.000,.00,0,0,0.000,0.000,0.000,0.000,.00,0,0,0.000,0.000,0.000,0.000,.00,0,0,0.000,0.000,0.000,0.000,.00,0,0,0.000,0.000,0.000,0.000,.00
00:00.000,0,0,0.000,0.000,0.000,0.000,.00,0,0,0.000,0.000,0.000,0.000,.00,0,0,0.000,0.000,0.000,0.000,.00,0,0,0.000,0.000,0.000,0.000,.00,0,0,0.000,0.000,0.000,0.000,.00,0,0,0.000,0.000,0.000,0.000,.00,0,0,0.000,0.000,0.000,0.000,.00,0,0,0.000,0.000,0.000,0.000,.00
00:00.537,0,0,0.000,0.000,0.000,0.000,.00,0,0,0.000,0.000,0.000,0.000,.00,0,0,0.000,0.000,0.000,0.000,.00,0,0,0.000,0.000,0.000,0.000,.00,0,0,0.000,0.000,0.000,0.000,.00,0,0,0.000,0.000,0.000,0.000,.00,0,0,0.000,0.000,0.000,0.000,.00,0,0,0.000,0.000,0.000,0.000,.00
00:00.637,35.309,7.619,0.000,0.000,0.779,0.779,.00,43.48,8.297,0.000,0.000,1.351,1.351,.00,49.358,10.589,0.000,0.000,0.504,0.504,.00,55.765,13.832,0.000,0.000,0.503,0.503,.00,61.248,17.749,0.000,0.000,0.439,0.439,.00,66.079,22.838,0.000,0.000,0.858,0.858,.00,69.983,27.91,0.000,0.000,0.767,0.767,.00,72.373,34.885,0.000,0.000,1.995,1.995,.00
00:00.637,35.309,7.619,0.000,0.000,0.779,0.779,.00,43.48,8.297,0.000,0.000,1.351,1.351,.00,49.358,10.589,0.000,0.000,0.504,0.504,.00,55.765,13.832,0.000,0.000,0.503,0.503,.00,61.248,17.749,0.000,0.000,0.439,0.439,.00,66.079,22.838,0.000,0.000,0.858,0.858,.00,69.983,27.91,0.000,0.000,0.767,0.767,.00,72.373,34.885,0.000,0.000,1.995,1.995,.00
00:00.637,35.309,7.619,0.000,0.000,0.779,0.779,.00,43.48,8.297,0.000,0.000,1.351,1.351,.00,49.358,10.589,0.000,0.000,0.504,0.504,.00,55.765,13.832,0.000,0.000,0.503,0.503,.00,61.248,17.749,0.000,0.000,0.439,0.439,.00,66.079,22.838,0.000,0.000,0.858,0.858,.00,69.983,27.91,0.000,0.000,0.767,0.767,.00,72.373,34.885,0.000,0.000,1.995,1.995,.00
00:00.737,35.726,7.742,0.000,0.000,1.198,1.198,19.58,43.916,8.552,0.000,0.000,1.851,1.851,24.88,50.12,10.972,0.286,0.000,1.327,1.327,27.41,56.158,14.302,0.286,0.000,1.112,1.112,29.65,61.63,18.315,0.286,0.000,1.119,1.119,30.76,50.241,25.139,0.286,0.000,0.858,0.858,30.58,70.177,28.564,0.286,0.000,1.423,1.423,29.75,72.535,35.24,0.286,0.000,2.377,2.377,26.51
00:00.837,36.718,7.882,0.250,0.000,1.198,2.195,19.79,44.189,8.676,0.250,0.000,1.851,2.106,25.01,50.554,11.321,0.750,0.000,1.327,1.883,27.68,56.593,14.706,0.750,0.000,1.112,1.705,29.60,61.917,18.754,0.750,0.000,1.119,1.642,30.63,50.282,25.741,0.750,0.000,0.858,0.858,17.75,70.352,29.238,0.750,0.000,1.423,2.116,29.42,72.728,35.684,0.750,0.000,2.377,2.851,26.37
00:00.837,36.718,7.882,0.667,0.000,1.198,2.195,19.79,44.189,8.676,0.667,0.000,1.851,2.106,25.01,50.554,11.321,1.333,0.000,1.327,1.883,27.68,56.593,14.706,1.332,0.000,1.112,1.705,29.60,61.917,18.754,1.306,0.000,1.119,1.642,30.63,50.282,25.741,1.333,0.000,0.858,0.858,17.75,70.352,29.238,1.333,0.000,1.423,2.116,29.42,72.728,35.684,1.333,0.000,2.377,2.851,26.37
00:00.837,36.718,7.882,1.200,0.000,1.198,2.195,19.79,44.189,8.676,1.200,0.000,1.851,2.106,25.01,50.554,11.321,1.808,0.000,1.327,1.883,27.68,56.593,14.706,1.798,0.000,1.112,1.705,29.60,61.917,18.754,1.751,0.000,1.119,1.642,30.63,50.282,25.741,1.906,0.000,0.858,0.858,17.75,70.352,29.238,1.808,0.000,1.423,2.116,29.42,72.728,35.684,1.844,0.000,2.377,2.851,26.37
00:00.937,37.369,7.8,1.793,0.000,2.631,2.807,20.39,44.46,8.823,1.654,0.000,1.851,2.414,25.11,50.96,11.69,2.197,0.000,2.729,2.427,27.74,56.977,15.194,2.180,0.000,2.315,2.301,29.62,62.224,19.211,2.114,0.000,2.326,2.171,30.52,50.497,26.762,2.375,0.000,0.858,0.858,17.35,70.464,29.553,2.196,0.000,2.801,2.450,29.07,72.93,35.795,2.261,0.000,2.377,3.023,26.19
00:01.037,38.344,8.192,2.243,-0.090,2.631,3.826,20.91,45.054,9.169,2.036,0.007,2.966,3.099,25.20,51.441,12.102,2.519,-0.003,2.729,3.042,27.77,57.462,15.69,2.504,0.013,2.315,2.996,29.55,62.595,19.807,2.423,0.010,2.326,2.871,30.41,67.177,25.308,2.787,0.043,3.530,3.530,16.78,70.663,30.111,2.527,0.014,2.801,3.040,28.93,73.222,35.957,2.586,-0.046,3.447,3.220,26.26
00:01.037,38.344,8.192,2.623,-0.166,2.631,3.826,20.91,45.054,9.169,2.359,0.014,2.966,3.099,25.20,51.441,12.102,2.792,-0.006,2.729,3.042,27.77,57.462,15.69,2.778,0.024,2.315,2.996,29.55,62.595,19.807,2.684,0.019,2.326,2.871,30.41,67.177,25.308,3.135,0.080,3.530,3.530,16.78,70.663,30.111,2.807,0.026,2.801,3.040,28.93,73.222,35.957,2.861,-0.085,3.447,3.220,26.26
00:01.037,38.344,8.192,2.949,-0.231,2.631,3.826,20.91,45.054,9.169,2.636,0.019,2.966,3.099,25.20,51.441,12.102,3.026,-0.009,2.729,3.042,27.77,57.462,15.69,3.013,0.033,2.315,2.996,29.55,62.595,19.807,2.907,0.027,2.326,2.871,30.41,67.177,25.308,3.434,0.111,3.530,3.530,16.78,70.663,30.111,3.046,0.036,2.801,3.040,28.93,73.222,35.957,3.097,-0.118,3.447,3.220,26.26
00:01.138,38.445,8.361,3.232,-0.287,4.291,3.972,21.32,45.653,9.582,2.876,0.023,2.966,3.818,25.37,51.745,12.2,3.228,-0.011,3.915,3.342,27.82,57.732,15.959,3.217,0.042,3.632,3.377,29.54,62.781,20.115,3.101,0.033,3.582,3.229,30.26,67.153,25.546,3.693,0.138,20.274,3.726,29.61,70.83,30.676,3.254,0.044,4.311,3.625,28.67,73.318,36.385,3.301,-0.147,3.447,3.660,26.35
00:01.238,38.838,8.459,3.711,-0.359,4.291,4.376,21.27,46.171,9.907,3.292,0.029,4.381,4.396,25.51,52.232,12.494,3.633,-0.013,3.915,3.908,27.96,58.119,16.311,3.622,0.052,3.632,3.899,29.54,63.041,20.428,3.489,0.041,3.582,3.635,30.17,67.486,25.739,4.181,0.173,20.274,4.042,29.42,71.014,31.326,3.665,0.055,4.311,4.285,28.39,73.447,36.769,3.711,-0.184,3.447,4.053,26.12
00:01.337,39.422,8.792,4.190,-0.431,4.291,5.031,21.48,46.59,10.026,3.708,0.035,4.381,4.820,25.64,52.744,12.912,4.037,-0.016,3.915,4.569,28.10,58.578,16.863,4.026,0.062,3.632,4.599,29.56,63.33,20.857,3.877,0.050,3.582,4.132,30.13,69.423,26.176,4.650,0.189,20.274,5.255,29.52,71.179,31.83,4.126,0.089,4.311,4.815,28.06,73.491,37.082,4.170,-0.188,4.550,4.368,25.94
