,ID 2,ID 2,ID 2,ID 2,ID 2,ID 2,ID 2,ID 3,ID 3,ID 3,ID 3,ID 3,ID 3,ID 3,ID 4,ID 4,ID 4,ID 4,ID 4,ID 4,ID 4,ID 5,ID 5,ID 5,ID 5,ID 5,ID 5,ID 5,ID 6,ID 6,ID 6,ID 6,ID 6,ID 6,ID 6,ID 7,ID 7,ID 7,ID 7,ID 7,ID 7,ID 7,ID 8,ID 8,ID 8,ID 8,ID 8,ID 8,ID 8,ID 9,ID 9,ID 9,ID 9,ID 9,ID 9,ID 9
,PORTUGAL,PORTUGAL,PORTUGAL,PORTUGAL,PORTUGAL,PORTUGAL,PORTUGAL,SPAIN,SPAIN,SPAIN,SPAIN,SPAIN,SPAIN,SPAIN,GERMANY,GERMANY,GERMANY,GERMANY,GERMANY,GERMANY,GERMANY,FRANCE,FRANCE,FRANCE,FRANCE,FRANCE,FRANCE,FRANCE,ITALY,ITALY,ITALY,ITALY,ITALY,ITALY,ITALY,GREAT BRITAIN & NORTHERN IRELAND,GREAT BRITAIN & NORTHERN IRELAND,GREAT BRITAIN & NORTHERN IRELAND,GREAT BRITAIN & NORTHERN IRELAND,GREAT BRITAIN & NORTHERN IRELAND,GREAT BRITAIN & NORTHERN IRELAND,GREAT BRITAIN & NORTHERN IRELAND,BELGIUM,BELGIUM,BELGIUM,BELGIUM,BELGIUM,BELGIUM,BELGIUM,HUNGARY,HUNGARY,HUNGARY,HUNGARY,HUNGARY,HUNGARY,HUNGARY
Time,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail
00:00.000,0,0,0.000,0.000,0.000,0.000,.00,0,0,0.000,0.000,0.000,0.000,.00,0,0,0.000,0.000,0.000,0.000,.00,0,0,0.000,0.000,0.000,0.000,.00,0,0,0.000,0.000,0.000,0.000,.00,0,0,0.000,0.000,0.000,0.000,.00,0,0,0.000,0.000,0.000,0.000,.00,0,0,0.000,0.000,0.000,0.000,.00
00:00.000,0,0,0.000,0.000,0.000,0.000,.00,0,0,0.000,0.000,0.000,0.000,.00,0,0,0.000,0.000,0.000,0.000,.00,0,0,1.000,0.000,0.000,0.000,.00,0,0,0.289,0.000,0.000,0.000,.00,0,0,1.000,0.000,0.000,0.000,.00,0,0,0.624,0.000,0.000,0.000,.00,0,0,0.000,0.000,0.000,0.000,.00
00:00.637,38.66,8.117,0.361,0.000,0.542,0.542,.00,49.283,11.655,0.405,0.000,0.607,0.607,.00,58.406,18.338,0.667,0.000,1.074,1.074,.00,65.133,26.458,1.420,0.000,1.130,1.130,.00,69.619,34.507,0.385,0.000,0.289,0.289,.00,71.823,44.937,1.395,0.000,1.092,1.092,.00,72.233,54.134,0.832,0.000,0.624,0.624,.00,0,0,0.000,0.000,0.000,0.000,.00
00:00.736,38.921,8.321,0.542,0.000,0.851,0.851,21.60,49.885,12.071,0.608,0.000,1.308,1.308,26.61,58.427,18.398,1.037,0.000,1.134,1.134,28.33,65.332,26.724,1.630,0.000,1.456,1.456,27.35,69.598,35.27,0.434,0.000,1.001,1.001,24.83,71.896,45.239,1.592,0.000,1.392,1.392,19.01,72.122,54.734,0.936,0.000,1.234,1.234,12.80,0,0,0.000,0.000,0.000,0.000,.00
00:00.736,38.921,8.321,0.650,0.000,0.851,0.851,21.60,49.885,12.071,0.729,0.000,1.308,1.308,26.61,58.427,18.398,1.260,0.000,1.134,1.134,28.33,65.332,26.724,1.756,0.000,1.456,1.456,27.35,69.598,35.27,0.462,0.000,1.001,1.001,24.83,71.896,45.239,1.710,0.000,1.392,1.392,19.01,72.122,54.734,0.998,0.000,1.234,1.234,12.80,0,0,0.000,0.000,0.000,0.000,.00
00:00.736,38.921,8.321,0.722,0.000,0.851,0.851,21.60,49.885,12.071,0.810,0.000,1.308,1.308,26.61,58.427,18.398,1.408,0.000,1.134,1.134,28.33,65.332,26.724,1.840,0.000,1.456,1.456,27.35,69.598,35.27,0.482,0.000,1.001,1.001,24.83,71.896,45.239,1.789,0.000,1.392,1.392,19.01,72.122,54.734,1.040,0.000,1.234,1.234,12.80,0,0,0.000,0.000,0.000,0.000,.00
00:00.836,39.352,8.392,0.774,0.000,0.851,1.284,21.64,50.42,12.481,0.868,0.000,1.308,1.980,26.74,58.726,18.416,1.514,0.000,1.134,1.341,28.30,65.51,27.059,1.900,0.000,1.456,1.835,27.30,69.651,36.005,0.495,0.000,1.001,1.730,24.27,71.952,45.719,1.846,0.000,1.392,1.871,18.85,71.961,55.349,1.070,0.000,1.234,1.869,12.30,0,0,0.000,0.000,0.000,0.000,.00
00:00.936,40.087,8.582,0.945,0.265,2.350,2.013,21.89,50.851,12.864,1.059,0.295,2.711,2.553,26.83,58.861,18.542,1.610,0.034,1.134,1.526,28.50,65.672,27.492,2.009,0.127,2.617,2.271,27.19,69.875,36.644,0.685,0.358,2.499,2.401,23.79,71.957,46.222,1.956,0.136,2.679,2.374,18.55,71.809,55.933,1.234,0.284,2.481,2.456,11.75,0,0,0.000,0.000,0.000,0.000,.00
00:00.936,40.087,8.582,1.078,0.471,2.350,2.013,21.89,50.851,12.864,1.207,0.524,2.711,2.553,26.83,58.861,18.542,1.685,0.060,1.134,1.526,28.50,65.672,27.492,2.093,0.225,2.617,2.271,27.19,69.875,36.644,0.832,0.636,2.499,2.401,23.79,71.957,46.222,2.042,0.242,2.679,2.374,18.55,71.809,55.933,1.362,0.505,2.481,2.456,11.75,0,0,0.000,0.000,0.000,0.000,.00
00:00.936,40.087,8.582,1.184,0.636,2.350,2.013,21.89,50.851,12.864,1.326,0.708,2.711,2.553,26.83,58.861,18.542,1.745,0.082,1.134,1.526,28.50,65.672,27.492,2.160,0.304,2.617,2.271,27.19,69.875,36.644,0.950,0.859,2.499,2.401,23.79,71.957,46.222,2.111,0.327,2.679,2.374,18.55,71.809,55.933,1.465,0.682,2.481,2.456,11.75,0,0,0.000,0.000,0.000,0.000,.00
00:01.037,40.76,8.814,1.272,0.771,2.350,2.726,22.28,51.355,13.347,1.423,0.858,2.711,3.216,26.86,59.051,18.713,1.794,0.099,1.134,1.779,28.51,65.852,27.956,2.216,0.368,2.617,2.772,27.00,69.911,37.304,1.047,1.041,2.499,3.041,23.50,71.928,46.684,2.167,0.396,2.679,2.836,18.20,71.552,56.562,1.549,0.827,2.481,3.126,11.23,0,0,0.000,0.000,0.000,0.000,.00
00:01.137,41.225,8.925,1.344,0.883,2.350,3.200,22.59,51.619,13.587,1.590,0.977,3.989,3.572,26.88,59.421,19.282,1.930,0.155,1.134,2.424,28.52,66.04,28.426,2.333,0.437,2.617,3.277,26.80,69.992,37.707,1.231,1.185,3.828,3.451,23.06,71.839,47.143,2.288,0.468,2.679,3.278,17.85,71.415,56.938,1.709,0.945,3.759,3.528,10.60,0,0,0.000,0.000,0.000,0.000,.00
00:01.137,41.225,8.925,1.486,0.978,2.350,3.200,22.59,51.619,13.587,1.732,1.078,3.989,3.572,26.88,59.421,19.282,2.045,0.203,1.134,2.424,28.52,66.04,28.426,2.433,0.495,2.617,3.277,26.80,69.992,37.707,1.387,1.306,3.828,3.451,23.06,71.839,47.143,2.391,0.529,2.679,3.278,17.85,71.415,56.938,1.844,1.045,3.759,3.528,10.60,0,0,0.000,0.000,0.000,0.000,.00
00:01.137,41.225,8.925,1.607,1.058,2.350,3.200,22.59,51.619,13.587,1.853,1.165,3.989,3.572,26.88,59.421,19.282,2.143,0.244,1.134,2.424,28.52,66.04,28.426,2.519,0.544,2.617,3.277,26.80,69.992,37.707,1.520,1.411,3.828,3.451,23.06,71.839,47.143,2.478,0.581,2.679,3.278,17.85,71.415,56.938,1.960,1.130,3.759,3.528,10.60,0,0,0.000,0.000,0.000,0.000,.00
00:01.236,41.563,9.104,1.712,1.128,3.542,3.581,22.84,51.971,13.842,1.958,1.239,3.989,4.006,26.89,59.816,19.902,2.229,0.279,2.520,3.157,28.38,66.245,28.924,2.593,0.587,3.628,3.816,26.60,70.056,38.196,1.636,1.501,3.828,3.944,22.83,71.735,47.678,2.554,0.627,2.679,3.819,17.46,71.287,57.368,2.060,1.205,3.759,3.977,10.24,0,0,0.000,0.000,0.000,0.000,.00
00:01.336,42.137,9.259,1.925,1.269,3.542,4.134,22.95,52.465,14.268,2.187,1.392,5.424,4.655,26.96,60.235,20.327,2.457,0.331,3.838,3.749,28.22,66.471,29.425,2.834,0.667,4.707,4.347,26.39,70.171,38.897,1.853,1.686,5.433,4.655,22.53,71.696,48.324,2.796,0.711,4.158,4.466,17.01,71.132,58.006,2.291,1.354,5.258,4.621,9.84,0,0,0.000,0.000,0.000,0.000,.00
00:01.437,42.755,9.518,2.214,1.413,3.542,4.806,23.25,53,14.761,2.489,1.543,5.424,5.362,27.01,60.57,20.852,2.769,0.411,3.838,4.370,28.22,66.678,30.002,3.025,0.767,4.707,4.960,26.20,70.255,39.603,2.118,1.868,5.433,5.350,22.11,71.64,48.907,2.985,0.814,4.158,5.052,16.53,70.908,58.657,2.523,1.508,5.258,5.309,9.28,0,0,0.133,0.186,0.000,0.000,.00
00:01.537,43.438,9.828,2.430,1.557,5.182,5.557,23.50,53.578,15.286,2.711,1.695,6.930,6.143,27.04,60.942,21.433,2.949,0.492,5.150,5.030,28.08,66.899,30.605,3.198,0.867,5.962,5.603,25.93,70.302,40.359,2.383,2.049,6.899,6.107,21.67,71.584,49.49,3.162,0.918,5.386,5.626,16.07,70.635,59.397,2.754,1.662,6.734,6.098,8.66,0,0,0.400,0.372,0.000,0.000,.00
00:01.637,44.209,10.162,2.647,1.700,5.182,6.359,23.77,54.117,15.734,2.933,1.846,6.930,6.841,27.08,61.399,22.106,3.118,0.573,5.150,5.844,27.94,67.164,31.344,3.370,0.968,5.962,6.387,25.66,70.41,41.193,2.649,2.231,6.899,6.948,21.17,71.482,50.282,3.339,1.021,5.386,6.425,15.62,70.41,60.162,2.985,1.816,6.734,6.883,7.95,0,0,0.773,0.558,0.000,0.000,.00
00:01.737,44.864,10.421,2.864,1.844,6.778,7.062,24.07,54.669,16.162,3.155,1.998,6.930,7.517,27.14,61.859,22.797,3.288,0.654,5.150,6.646,27.78,67.418,32.169,3.543,1.068,5.962,7.233,25.33,70.525,41.986,2.914,2.413,6.899,7.733,20.66,71.317,51.164,3.515,1.125,6.775,7.320,14.99,70.142,60.899,3.217,1.970,6.734,7.667,7.25,66.996,70.62,1.145,0.743,8.719,8.719,.00
00:01.837,45.556,10.781,3.080,1.988,6.778,7.805,24.35,55.257,16.728,3.376,2.149,8.340,8.333,27.23,62.302,23.512,3.457,0.735,6.802,7.488,27.62,67.666,32.996,3.716,1.168,7.619,8.097,24.92,70.601,42.811,3.179,2.595,8.552,8.562,20.18,71.15,51.999,3.692,1.228,6.775,8.162,14.25,69.871,61.684,3.448,2.123,8.320,8.499,6.54,66.617,71.062,1.518,0.929,9.298,9.298,2.56
00:01.937,46.317,11.185,3.297,2.132,8.255,8.664,24.59,55.913,17.381,3.598,2.301,10.069,9.236,27.24,62.732,24.258,3.696,0.830,8.492,8.348,27.43,67.925,33.817,3.957,1.277,9.331,8.941,24.52,70.586,43.706,3.523,2.770,10.260,9.440,19.65,70.986,52.79,3.939,1.341,8.518,8.969,13.54,69.511,62.508,3.755,2.276,10.041,9.385,5.79,66.295,71.513,1.934,1.090,10.419,9.852,3.14
00:02.038,47.077,11.618,3.494,2.124,8.255,9.542,24.84,56.458,17.916,3.811,2.292,10.069,10.000,27.25,63.136,24.99,3.925,0.907,8.492,9.161,27.21,68.147,34.587,4.164,1.319,9.331,9.743,24.12,70.622,44.58,3.771,2.755,10.260,10.313,19.01,70.851,53.581,4.149,1.381,8.518,9.771,12.87,69.152,63.319,3.985,2.278,10.041,10.273,4.95,65.947,72.001,2.350,1.251,10.419,10.429,3.69
