,ID 3,ID 3,ID 3,ID 3,ID 3,ID 3,ID 3,ID 4,ID 4,ID 4,ID 4,ID 4,ID 4,ID 4,ID 5,ID 5,ID 5,ID 5,ID 5,ID 5,ID 5,ID 6,ID 6,ID 6,ID 6,ID 6,ID 6,ID 6,ID 7,ID 7,ID 7,ID 7,ID 7,ID 7,ID 7,ID 8,ID 8,ID 8,ID 8,ID 8,ID 8,ID 8,ID 9,ID 9,ID 9,ID 9,ID 9,ID 9,ID 9
,BELGIUM,BELGIUM,BELGIUM,BELGIUM,BELGIUM,BELGIUM,BELGIUM,FRANCE,FRANCE,FRANCE,FRANCE,FRANCE,FRANCE,FRANCE,SWEDEN,SWEDEN,SWEDEN,SWEDEN,SWEDEN,SWEDEN,SWEDEN,PORTUGAL,PORTUGAL,PORTUGAL,PORTUGAL,PORTUGAL,PORTUGAL,PORTUGAL,SPAIN,SPAIN,SPAIN,SPAIN,SPAIN,SPAIN,SPAIN,GERMANY,GERMANY,GERMANY,GERMANY,GERMANY,GERMANY,GERMANY,POLAND,POLAND,POLAND,POLAND,POLAND,POLAND,POLAND
Time,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail
00:15.814,-12.62,84.981,9.485,-0.025,140.552,141.097,68.21,-20.201,85.806,9.591,0.008,142.074,141.050,74.28,-29.394,87.448,9.563,-0.004,143.512,142.458,81.90,-34.521,88.195,9.635,0.015,139.772,139.996,86.09,-43.461,89.476,9.580,0.000,141.550,141.323,93.32,-53.617,90.426,9.844,-0.001,142.682,143.797,101.19,-59.354,91.118,9.753,-0.010,141.543,141.909,105.71
00:15.913,-13.584,84.963,9.471,-0.031,142.403,142.061,69.01,-21.169,85.815,9.589,0.006,142.074,142.019,74.96,-30.353,87.46,9.556,-0.007,145.434,143.408,82.62,-35.489,88.197,9.638,0.016,141.696,140.964,86.77,-44.418,89.441,9.574,-0.003,143.450,142.280,94.00,-54.619,90.377,9.841,-0.003,144.623,144.800,101.85,-60.346,91.045,9.745,-0.013,143.518,142.903,106.40
00:16.014,-14.593,84.977,9.456,-0.038,144.356,143.070,69.68,-22.095,85.813,9.586,0.005,143.995,142.945,75.65,-31.295,87.496,9.550,-0.010,147.316,144.360,83.31,-36.544,88.157,9.641,0.017,143.699,142.019,87.46,-45.357,89.478,9.569,-0.006,143.450,143.219,94.65,-55.616,90.364,9.837,-0.005,146.592,145.792,102.53,-61.248,91.019,9.737,-0.017,143.518,143.804,107.05
00:16.115,-15.508,85.004,9.442,-0.044,144.356,143.985,70.41,-23.068,85.774,9.584,0.003,143.995,143.919,76.30,-32.215,87.456,9.544,-0.013,147.316,145.280,84.00,-37.477,88.148,9.644,0.018,143.699,142.953,88.18,-46.297,89.482,9.563,-0.008,143.450,144.159,95.34,-56.502,90.336,9.833,-0.007,146.592,146.683,103.22,-62.152,90.911,9.729,-0.021,143.518,144.726,107.67
00:16.214,-16.444,84.967,9.428,-0.050,144.356,144.921,71.07,-23.995,85.791,9.582,0.002,145.895,144.846,76.96,-33.143,87.446,9.538,-0.016,147.316,146.209,84.62,-38.435,88.135,9.647,0.019,143.699,143.911,88.83,-47.254,89.499,9.558,-0.011,145.339,145.116,96.01,-57.477,90.307,9.830,-0.008,146.592,147.657,103.83,-63.113,90.821,9.720,-0.024,145.339,145.692,108.23
00:16.314,-17.586,84.781,9.435,-0.044,146.226,146.063,71.71,-24.936,85.79,9.576,-0.001,145.895,145.787,77.63,-34.064,87.443,9.531,-0.019,149.182,147.130,85.27,-39.392,88.096,9.644,0.016,145.610,144.869,89.50,-48.197,89.504,9.557,-0.011,145.339,146.059,96.70,-58.491,90.26,9.826,-0.010,148.482,148.671,104.50,-64.051,90.742,9.714,-0.026,145.339,146.641,108.85
00:16.413,-18.401,84.799,9.443,-0.038,147.383,146.879,72.38,-25.903,85.757,9.571,-0.004,147.762,146.750,78.30,-35.013,87.471,9.525,-0.021,151.034,148.080,85.92,-40.358,88.105,9.641,0.014,147.513,145.835,90.15,-49.159,89.514,9.556,-0.011,147.248,147.021,97.37,-59.491,90.201,9.821,-0.011,149.498,149.672,105.18,-65.003,90.648,9.708,-0.028,147.245,147.594,109.46
00:16.514,-19.317,84.813,9.451,-0.031,147.383,147.795,72.97,-26.866,85.738,9.565,-0.006,147.762,147.718,78.96,-35.968,87.456,9.518,-0.023,151.034,149.035,86.61,-41.249,88.099,9.637,0.012,147.513,146.726,90.84,-50.099,89.503,9.555,-0.011,147.248,147.961,98.06,-60.49,90.165,9.817,-0.013,149.498,150.671,105.85,-65.959,90.526,9.702,-0.029,147.245,148.558,110.06
00:16.614,-20.274,84.698,9.458,-0.025,149.115,148.752,73.63,-27.819,85.702,9.559,-0.009,149.692,148.667,79.62,-36.946,87.457,9.511,-0.026,152.966,150.014,87.27,-42.207,88.044,9.634,0.009,149.362,147.685,91.46,-51.071,89.509,9.554,-0.011,149.150,148.933,98.71,-61.448,90.134,9.813,-0.014,151.499,151.623,106.53,-66.968,90.345,9.695,-0.031,150.180,149.581,110.65
00:16.714,-21.194,84.734,9.466,-0.019,149.115,149.672,74.23,-28.752,85.68,9.554,-0.012,149.692,149.605,80.27,-37.865,87.447,9.505,-0.028,152.966,150.934,87.97,-43.167,88.016,9.631,0.007,149.362,148.645,92.10,-52.057,89.491,9.553,-0.011,149.150,149.910,99.41,-62.4,90.071,9.809,-0.016,151.499,152.576,107.18,-67.879,90.194,9.689,-0.033,150.180,150.503,111.24
00:16.814,-22.131,84.753,9.468,-0.017,150.993,150.609,74.90,-29.629,85.671,9.551,-0.013,151.578,150.483,80.92,-38.802,87.45,9.497,-0.031,152.966,151.871,88.61,-44.131,87.993,9.624,0.003,149.362,149.609,92.76,-52.999,89.493,9.552,-0.010,151.099,150.853,100.09,-63.365,89.976,9.804,-0.017,153.401,153.546,107.81,-68.785,89.99,9.682,-0.034,150.180,151.428,111.77
00:16.914,-23.121,84.746,9.480,-0.010,150.993,151.599,75.58,-30.547,85.701,9.547,-0.014,151.578,151.401,81.53,-39.723,87.44,9.489,-0.033,154.841,152.793,89.27,-45.052,87.989,9.617,0.000,151.306,150.531,93.43,-53.956,89.481,9.551,-0.010,151.099,151.819,100.76,-64.317,89.891,9.799,-0.019,153.401,154.489,108.43,-69.744,89.794,9.675,-0.036,152.041,152.403,112.27
00:17.014,-24.123,84.695,9.492,-0.003,152.919,152.601,76.27,-31.566,85.703,9.543,-0.015,154.374,152.421,82.20,-40.699,87.41,9.482,-0.035,156.720,153.769,89.92,-45.957,87.999,9.610,-0.004,153.112,151.436,94.07,-54.92,89.444,9.550,-0.010,152.998,152.783,101.43,-65.36,89.702,9.794,-0.020,156.367,155.546,109.04,-70.724,89.578,9.668,-0.037,154.004,153.393,112.81
00:17.115,-25.087,84.712,9.504,0.003,152.919,153.566,76.95,-32.469,85.735,9.539,-0.016,154.374,153.324,82.92,-41.63,87.451,9.474,-0.037,156.720,154.701,90.59,-46.909,88.005,9.603,-0.007,153.112,152.388,94.72,-55.862,89.407,9.549,-0.010,152.998,153.725,102.08,-66.308,89.573,9.789,-0.022,156.367,156.489,109.65,-71.659,89.311,9.662,-0.039,154.004,154.363,113.35
00:17.213,-26.062,84.738,9.515,0.010,154.885,154.541,77.64,-33.383,85.733,9.535,-0.018,154.374,154.239,83.58,-42.58,87.485,9.467,-0.040,156.720,155.651,91.27,-47.901,87.981,9.596,-0.011,153.112,153.381,95.40,-56.789,89.366,9.548,-0.010,154.914,154.652,102.72,-67.21,89.395,9.784,-0.023,156.367,157.407,110.22,-72.549,89.049,9.655,-0.040,154.004,155.291,113.82
00:17.314,-26.964,84.77,9.527,0.017,154.885,155.443,78.35,-34.347,85.741,9.531,-0.019,156.210,155.203,84.23,-43.498,87.468,9.458,-0.041,158.620,156.570,91.97,-48.845,88,9.588,-0.015,155.075,154.325,96.08,-57.743,89.309,9.546,-0.010,154.914,155.598,103.35,-68.147,89.21,9.774,-0.026,158.270,158.344,110.74,-73.431,88.727,9.645,-0.042,155.922,156.214,114.27
00:17.413,-28.195,84.676,9.528,0.017,156.762,156.674,79.01,-35.344,85.734,9.527,-0.020,156.210,156.200,84.92,-44.397,87.444,9.453,-0.042,158.620,157.469,92.61,-49.767,88.006,9.584,-0.016,155.075,155.247,96.76,-58.707,89.248,9.545,-0.010,156.797,156.562,103.98,-69.107,88.972,9.765,-0.030,158.270,159.332,111.27,-74.373,88.39,9.639,-0.043,155.922,157.212,114.66
00:17.513,-29.138,84.681,9.529,0.016,157.997,157.617,79.81,-36.294,85.725,9.523,-0.021,158.170,157.151,85.62,-45.307,87.439,9.448,-0.042,160.437,158.380,93.23,-50.776,87.979,9.580,-0.017,156.941,156.257,97.42,-59.678,89.198,9.544,-0.010,156.797,157.521,104.62,-70.086,88.691,9.756,-0.033,160.214,160.352,111.78,-75.237,88.047,9.633,-0.044,157.861,158.125,115.09
00:17.614,-30.067,84.686,9.530,0.016,157.997,158.546,80.48,-37.25,85.728,9.518,-0.022,158.170,158.107,86.28,-46.264,87.398,9.443,-0.043,160.437,159.337,93.87,-51.697,88.022,9.575,-0.019,157.950,157.178,98.11,-60.631,89.139,9.543,-0.009,158.736,158.476,105.27,-71.016,88.426,9.747,-0.036,161.231,161.298,112.27,-76.044,87.689,9.626,-0.045,157.861,159.009,115.46
00:17.714,-31.059,84.578,9.532,0.016,159.869,159.538,81.14,-38.173,85.729,9.514,-0.023,160.076,159.031,86.96,-47.201,87.348,9.438,-0.043,162.304,160.275,94.51,-52.658,88.023,9.571,-0.020,157.950,158.140,98.80,-61.58,89.063,9.543,-0.009,158.736,159.414,105.90,-71.873,88.171,9.738,-0.039,161.231,162.192,112.74,-76.903,87.242,9.620,-0.046,159.673,159.975,115.78
00:17.814,-32.024,84.572,9.530,0.014,160.870,160.504,81.77,-39.119,85.76,9.513,-0.023,161.940,159.981,87.61,-48.161,87.297,9.433,-0.044,164.167,161.235,95.14,-53.619,88.022,9.571,-0.019,159.838,159.101,99.48,-62.525,88.968,9.540,-0.010,160.640,160.363,106.52,-72.795,87.861,9.731,-0.042,163.083,163.140,113.17,-77.757,86.781,9.610,-0.049,161.615,160.933,116.07
00:17.914,-32.816,84.68,9.530,0.013,160.870,161.296,82.45,-40.074,85.764,9.510,-0.023,161.940,160.933,88.30,-49.089,87.293,9.428,-0.044,164.167,162.164,95.78,-54.56,88.043,9.568,-0.020,159.838,160.042,100.16,-63.482,88.839,9.536,-0.012,160.640,161.328,107.12,-73.716,87.514,9.718,-0.046,163.083,164.126,113.60,-78.601,86.259,9.599,-0.051,161.615,161.917,116.35
00:18.014,-33.641,84.779,9.529,0.012,162.625,162.121,83.08,-41.037,85.741,9.507,-0.023,161.940,161.896,88.98,-50.002,87.289,9.423,-0.044,164.167,163.077,96.44,-55.523,88.024,9.564,-0.021,161.734,161.006,100.84,-64.429,88.7,9.532,-0.013,162.547,162.270,107.71,-74.613,87.147,9.706,-0.050,165.039,165.095,114.01,-79.446,85.83,9.589,-0.054,161.615,162.854,116.57
00:18.114,-34.58,84.677,9.529,0.011,164.380,163.060,83.74,-42.006,85.704,9.504,-0.023,163.863,162.852,89.65,-50.964,87.255,9.418,-0.045,166.053,164.040,97.08,-56.43,88.032,9.561,-0.021,163.614,161.932,101.50,-65.356,88.563,9.527,-0.015,164.438,163.206,108.28,-75.539,86.766,9.693,-0.054,166.970,166.071,114.38,-80.261,85.386,9.579,-0.057,163.558,163.781,116.87
00:18.214,-35.535,84.722,9.528,0.010,164.380,164.015,84.33,-42.955,85.709,9.502,-0.023,163.863,163.815,90.30,-51.858,87.221,9.412,-0.045,166.053,164.935,97.74,-57.389,88.017,9.558,-0.022,163.614,162.866,102.15,-66.307,88.403,9.523,-0.017,164.438,164.146,108.84,-76.403,86.391,9.681,-0.058,166.970,167.013,114.77,-81.087,84.906,9.569,-0.060,163.558,164.725,117.13
00:18.314,-36.501,84.713,9.527,0.009,164.380,164.981,85.03,-43.874,85.704,9.499,-0.023,165.781,164.726,90.98,-52.831,87.211,9.411,-0.044,167.902,165.908,98.34,-58.329,88.019,9.553,-0.023,165.484,163.806,102.82,-67.238,88.186,9.520,-0.017,166.349,165.107,109.40,-77.239,85.988,9.671,-0.062,168.869,167.913,115.11,-81.909,84.41,9.560,-0.061,165.431,165.685,117.37
00:18.414,-37.414,84.681,9.518,0.004,166.310,165.894,85.71,-44.771,85.72,9.497,-0.023,165.781,165.632,91.63,-53.768,87.19,9.405,-0.045,167.902,166.846,99.02,-59.3,88.002,9.550,-0.024,165.484,164.764,103.48,-68.138,87.97,9.517,-0.018,166.349,166.007,109.90,-78.088,85.57,9.659,-0.064,168.869,168.860,115.42,-82.66,83.881,9.551,-0.063,165.431,166.602,117.61
00:18.514,-38.395,84.643,9.509,-0.001,166.310,166.876,86.33,-45.74,85.752,9.495,-0.023,167.597,166.601,92.27,-54.687,87.179,9.399,-0.045,169.811,167.765,99.67,-60.227,87.972,9.546,-0.025,165.484,165.691,104.16,-69.056,87.747,9.515,-0.018,166.349,166.956,110.39,-78.919,85.126,9.647,-0.067,168.869,169.765,115.72,-83.419,83.359,9.542,-0.064,167.308,167.511,117.76
00:18.614,-39.313,84.667,9.500,-0.006,168.205,167.794,87.00,-46.687,85.789,9.493,-0.023,167.597,167.549,92.98,-55.572,87.163,9.392,-0.046,169.811,168.651,100.31,-61.19,87.893,9.542,-0.025,167.402,166.658,104.79,-69.994,87.442,9.513,-0.018,168.238,167.941,110.88,-79.778,84.622,9.635,-0.070,170.766,170.776,116.00,-84.204,82.788,9.533,-0.066,167.308,168.482,117.93
00:18.714,-40.239,84.78,9.491,-0.011,168.205,168.720,87.67,-47.616,85.814,9.491,-0.023,169.510,168.478,93.67,-56.473,87.188,9.386,-0.047,171.605,169.552,100.93,-62.173,87.818,9.538,-0.026,167.402,167.617,105.42,-70.892,87.172,9.511,-0.018,168.238,168.857,111.32,-80.65,84.154,9.623,-0.073,170.766,171.760,116.25,-84.941,82.253,9.524,-0.067,169.199,169.381,118.08
00:18.814,-41.198,84.764,9.482,-0.016,170.054,169.679,88.40,-48.59,85.825,9.489,-0.022,169.510,169.453,94.35,-57.398,87.155,9.380,-0.048,171.605,170.461,101.58,-63.14,87.745,9.536,-0.026,169.344,168.595,106.06,-71.801,86.876,9.509,-0.018,170.153,169.803,111.77,-81.409,83.677,9.616,-0.074,172.751,172.629,116.53,-85.648,81.668,9.517,-0.068,169.199,170.298,118.22
00:18.914,-42.206,84.736,9.478,-0.018,170.054,170.687,89.07,-49.536,85.829,9.486,-0.023,171.418,170.399,95.05,-58.338,87.084,9.373,-0.049,173.441,171.403,102.21,-64.067,87.629,9.531,-0.027,169.344,169.507,106.69,-72.723,86.588,9.505,-0.019,170.153,170.756,112.20,-82.187,83.161,9.607,-0.075,172.751,173.563,116.73,-86.394,81.074,9.510,-0.068,171.026,171.252,118.31
00:19.014,-43.162,84.715,9.473,-0.019,172.022,171.643,89.76,-50.479,85.838,9.483,-0.023,171.418,171.343,95.72,-59.27,87.007,9.366,-0.050,173.441,172.314,102.83,-65.022,87.5,9.526,-0.028,171.256,170.470,107.27,-73.629,86.238,9.502,-0.020,172.084,171.727,112.65,-82.98,82.595,9.598,-0.075,174.590,174.499,116.92,-87.106,80.413,9.503,-0.068,171.026,172.213,118.42
00:19.114,-44.067,84.817,9.469,-0.020,172.022,172.548,90.42,-51.418,85.816,9.480,-0.023,173.306,172.282,96.39,-60.168,86.939,9.359,-0.051,175.318,173.215,103.43,-65.968,87.331,9.521,-0.029,171.256,171.407,107.85,-74.513,85.93,9.498,-0.020,172.084,172.633,113.04,-83.764,81.993,9.589,-0.076,174.590,175.496,117.08,-87.836,79.787,9.496,-0.068,172.949,173.175,118.45
00:19.214,-44.991,84.748,9.464,-0.022,173.884,173.473,91.13,-52.356,85.807,9.477,-0.024,173.306,173.221,97.04,-61.117,86.815,9.353,-0.052,175.318,174.171,104.02,-66.87,87.198,9.516,-0.030,173.181,172.315,108.40,-75.395,85.598,9.494,-0.021,173.981,173.573,113.45,-84.571,81.421,9.581,-0.076,176.543,176.461,117.21,-88.485,79.173,9.489,-0.068,172.949,174.061,118.53
00:19.314,-45.845,84.815,9.460,-0.023,173.884,174.327,91.74,-53.286,85.819,9.474,-0.024,175.184,174.151,97.70,-62.104,86.765,9.346,-0.052,177.175,175.132,104.60,-67.829,87.03,9.512,-0.031,173.181,173.255,108.94,-76.261,85.219,9.490,-0.022,173.981,174.518,113.84,-85.302,80.86,9.572,-0.077,176.543,177.379,117.37,-89.145,78.518,9.487,-0.067,174.803,174.989,118.55
00:19.414,-46.752,84.853,9.452,-0.026,175.661,175.234,92.39,-54.21,85.827,9.470,-0.025,175.184,175.076,98.36,-63.01,86.677,9.338,-0.054,177.175,176.042,105.27,-68.744,86.815,9.508,-0.032,175.066,174.195,109.50,-77.106,84.771,9.487,-0.023,175.877,175.441,114.18,-86.027,80.288,9.564,-0.077,178.458,178.307,117.49,-89.825,77.827,9.478,-0.068,174.803,175.959,118.56
00:19.514,-47.736,84.74,9.445,-0.028,175.661,176.218,93.06,-55.178,85.797,9.465,-0.026,177.038,176.044,99.02,-63.935,86.545,9.330,-0.055,179.072,176.948,105.84,-69.676,86.555,9.504,-0.032,175.066,175.162,110.00,-77.953,84.287,9.483,-0.023,175.877,176.416,114.46,-86.769,79.658,9.557,-0.077,178.458,179.249,117.60,-90.512,77.128,9.470,-0.068,176.702,176.935,118.55
00:19.614,-48.669,84.749,9.437,-0.031,177.553,177.151,93.67,-56.128,85.77,9.461,-0.026,177.038,176.994,99.68,-64.904,86.364,9.322,-0.056,179.072,177.935,106.41,-70.588,86.277,9.500,-0.032,176.973,176.080,110.47,-78.778,83.819,9.480,-0.024,177.808,177.336,114.72,-87.492,79.016,9.549,-0.077,180.358,180.216,117.68,-91.129,76.459,9.462,-0.069,176.702,177.843,118.54
00:19.714,-49.579,84.763,9.429,-0.033,179.387,178.061,94.34,-57.086,85.763,9.457,-0.027,178.956,177.941,100.34,-65.82,86.158,9.314,-0.057,180.991,178.846,106.96,-71.507,86.018,9.496,-0.033,178.862,177.034,110.92,-79.618,83.333,9.476,-0.024,179.708,178.306,114.97,-88.213,78.318,9.541,-0.077,182.309,181.196,117.74,-91.784,75.796,9.453,-0.070,178.591,178.769,118.50
00:19.814,-50.515,84.726,9.421,-0.036,179.387,178.997,94.99,-57.967,85.749,9.452,-0.028,178.956,178.822,101.01,-66.691,85.97,9.303,-0.059,180.991,179.739,107.46,-72.412,85.674,9.490,-0.034,178.862,177.963,111.39,-80.401,82.857,9.473,-0.024,179.708,179.193,115.22,-88.897,77.69,9.527,-0.079,182.309,182.124,117.76,-92.397,75.14,9.445,-0.070,178.591,179.666,118.50
00:19.914,-51.451,84.696,9.411,-0.039,179.387,179.933,95.63,-58.899,85.695,9.447,-0.029,180.794,179.756,101.62,-67.574,85.763,9.298,-0.058,182.820,180.639,107.95,-73.302,85.328,9.483,-0.035,178.862,178.908,111.78,-81.209,82.354,9.470,-0.024,179.708,180.145,115.44,-89.545,77.056,9.515,-0.081,182.309,183.032,117.79,-92.986,74.445,9.436,-0.071,180.420,180.576,118.47
00:20.014,-52.357,84.716,9.401,-0.042,181.269,180.840,96.27,-59.852,85.65,9.442,-0.030,180.794,180.691,102.24,-68.477,85.532,9.293,-0.058,182.820,181.549,108.43,-74.197,84.965,9.476,-0.037,180.793,179.846,112.17,-82.004,81.848,9.467,-0.024,181.585,181.088,115.66,-90.204,76.445,9.503,-0.083,184.153,183.897,117.80,-93.598,73.743,9.427,-0.071,180.420,181.498,118.39
00:20.113,-53.302,84.692,9.391,-0.045,181.269,181.785,96.93,-60.826,85.634,9.437,-0.031,182.681,181.665,102.89,-69.398,85.281,9.288,-0.057,184.659,182.503,108.90,-75.049,84.623,9.469,-0.039,180.793,180.763,112.54,-82.821,81.286,9.464,-0.025,181.585,182.047,115.86,-90.838,75.762,9.491,-0.085,184.153,184.829,117.84,-94.174,73.021,9.419,-0.072,182.262,182.421,118.33
00:20.214,-54.266,84.708,9.381,-0.048,183.120,182.749,97.58,-61.802,85.571,9.432,-0.032,182.681,182.615,103.56,-70.288,85.055,9.283,-0.057,184.659,183.385,109.37,-75.922,84.19,9.462,-0.040,182.686,181.738,112.91,-83.594,80.747,9.461,-0.025,183.528,182.990,116.04,-91.467,75.017,9.478,-0.087,185.990,185.773,117.80,-94.707,72.259,9.410,-0.073,182.262,183.339,118.22
00:20.314,-55.262,84.674,9.371,-0.051,183.120,183.745,98.27,-62.755,85.484,9.427,-0.033,184.632,183.571,104.21,-71.11,84.716,9.277,-0.056,186.531,184.274,109.84,-76.819,83.768,9.455,-0.042,182.686,182.686,113.22,-84.38,80.154,9.457,-0.025,183.528,183.945,116.21,-92.089,74.282,9.466,-0.090,185.990,186.737,117.72,-95.256,71.506,9.404,-0.071,184.114,184.271,118.06
00:20.414,-56.128,84.659,9.369,-0.050,185.080,184.611,98.95,-63.648,85.35,9.424,-0.032,184.632,184.448,104.82,-71.974,84.357,9.271,-0.057,186.531,185.179,110.19,-77.636,83.29,9.445,-0.045,184.651,183.632,113.55,-85.135,79.558,9.453,-0.026,185.453,184.906,116.34,-92.622,73.594,9.453,-0.092,187.928,187.608,117.64,-95.752,70.732,9.398,-0.070,184.114,185.189,117.92
00:20.513,-57.011,84.697,9.366,-0.048,185.080,185.480,99.55,-64.558,85.173,9.421,-0.032,186.492,185.375,105.36,-72.85,83.986,9.264,-0.057,188.355,186.131,110.54,-78.403,82.782,9.436,-0.047,184.651,184.512,113.79,-85.868,78.92,9.448,-0.027,185.453,185.844,116.46,-93.166,72.911,9.440,-0.094,187.928,188.451,117.53,-96.25,69.922,9.393,-0.068,185.964,186.129,117.72
00:20.614,-57.98,84.66,9.363,-0.047,186.839,186.450,100.20,-65.534,85.019,9.418,-0.032,186.492,186.332,105.88,-73.651,83.654,9.258,-0.057,188.355,186.998,110.90,-79.21,82.335,9.426,-0.050,186.515,185.434,113.98,-86.588,78.351,9.444,-0.028,187.386,186.755,116.52,-93.709,72.168,9.428,-0.096,189.671,189.372,117.43,-96.796,69.152,9.388,-0.067,185.964,187.070,117.50
00:20.714,-58.948,84.595,9.360,-0.046,186.839,187.391,100.86,-66.535,84.794,9.415,-0.032,188.406,187.358,106.46,-74.539,83.299,9.251,-0.058,190.173,187.925,111.23,-80.011,81.777,9.417,-0.052,186.515,186.376,114.23,-87.325,77.724,9.439,-0.029,187.386,187.726,116.63,-94.249,71.368,9.415,-0.098,189.671,190.306,117.29,-97.246,68.344,9.382,-0.066,187.857,187.983,117.34
00:20.814,-59.814,84.562,9.358,-0.044,188.769,188.257,101.50,-67.47,84.581,9.412,-0.031,189.431,188.276,107.01,-75.419,82.913,9.244,-0.058,192.062,188.886,111.61,-80.793,81.277,9.401,-0.056,188.411,187.305,114.40,-87.989,77.076,9.432,-0.030,189.270,188.620,116.71,-94.791,70.501,9.403,-0.097,192.548,191.332,117.11,-97.676,67.554,9.375,-0.065,189.675,188.881,117.09
00:20.914,-60.748,84.537,9.354,-0.044,188.769,189.190,102.09,-68.345,84.365,9.409,-0.031,191.273,189.176,107.52,-76.251,82.488,9.237,-0.058,192.062,189.788,111.96,-81.545,80.789,9.388,-0.060,190.217,188.202,114.60,-88.662,76.397,9.426,-0.032,191.135,189.576,116.72,-95.314,69.74,9.396,-0.096,192.548,192.257,116.88,-98.099,66.649,9.374,-0.062,189.675,189.878,116.84
00:21.014,-61.771,84.368,9.351,-0.043,190.568,190.197,102.73,-69.211,84.063,9.405,-0.031,191.273,190.102,107.98,-77.037,82.078,9.230,-0.059,192.062,190.675,112.25,-82.282,80.266,9.375,-0.064,190.217,189.065,114.79,-89.304,75.728,9.421,-0.033,191.135,190.466,116.71,-95.749,69.001,9.389,-0.095,192.548,193.077,116.71,-98.535,65.736,9.373,-0.059,189.675,190.882,116.49
00:21.114,-62.618,84.28,9.348,-0.042,191.605,191.048,103.34,-70.107,83.773,9.402,-0.031,191.273,191.010,108.38,-77.849,81.664,9.222,-0.060,193.910,191.548,112.51,-83.007,79.739,9.362,-0.067,190.217,189.963,114.94,-89.927,75.043,9.415,-0.034,191.135,191.392,116.70,-96.236,68.225,9.381,-0.093,194.348,194.004,116.50,-98.955,64.901,9.372,-0.056,191.691,191.817,116.16
00:21.214,-63.536,84.134,9.345,-0.041,191.605,191.945,103.87,-70.997,83.511,9.399,-0.031,193.149,191.938,108.81,-78.585,81.244,9.215,-0.060,193.910,192.395,112.79,-83.769,79.235,9.349,-0.071,192.034,190.839,115.08,-90.561,74.312,9.410,-0.035,193.006,192.360,116.65,-96.71,67.386,9.374,-0.092,194.348,194.944,116.29,-99.407,64.042,9.371,-0.053,191.691,192.777,115.86
00:21.314,-64.522,83.943,9.340,-0.040,193.381,192.949,104.42,-71.875,83.147,9.394,-0.032,193.149,192.858,109.25,-79.397,80.762,9.209,-0.060,195.682,193.340,113.02,-84.498,78.684,9.338,-0.073,192.034,191.753,115.26,-91.169,73.612,9.401,-0.037,193.006,193.253,116.58,-97.124,66.495,9.373,-0.088,196.227,195.926,116.03,-99.792,63.197,9.365,-0.053,193.596,193.706,115.58
00:21.413,-65.466,83.85,9.337,-0.040,194.387,193.866,104.98,-72.752,82.79,9.390,-0.032,195.025,193.806,109.62,-80.192,80.241,9.202,-0.060,195.682,194.258,113.25,-85.176,78.074,9.327,-0.074,193.861,192.665,115.39,-91.737,72.872,9.393,-0.039,194.900,194.185,116.52,-97.566,65.597,9.372,-0.084,196.227,196.903,115.70,-100.132,62.348,9.359,-0.054,193.596,194.608,115.25
00:21.513,-66.348,83.572,9.334,-0.039,194.387,194.788,105.58,-73.615,82.403,9.386,-0.033,195.025,194.714,109.98,-80.97,79.704,9.196,-0.060,197.564,195.204,113.44,-85.878,77.425,9.316,-0.076,193.861,193.571,115.44,-92.302,72.129,9.385,-0.042,194.900,195.087,116.40,-97.933,64.769,9.371,-0.080,198.220,197.809,115.37,-100.483,61.49,9.354,-0.054,195.438,195.534,114.89
00:21.614,-67.277,83.303,9.331,-0.038,196.250,195.721,106.01,-74.475,81.987,9.381,-0.033,196.916,195.659,110.32,-81.74,79.208,9.190,-0.060,199.406,196.083,113.61,-86.584,76.754,9.305,-0.078,195.719,194.553,115.47,-92.841,71.359,9.376,-0.044,196.761,196.026,116.27,-98.307,63.923,9.370,-0.075,200.031,198.734,115.05,-100.79,60.579,9.348,-0.054,197.316,196.495,114.53
00:21.714,-68.168,83.017,9.328,-0.038,196.250,196.657,106.48,-75.302,81.631,9.377,-0.034,196.916,196.569,110.64,-82.458,78.653,9.184,-0.060,199.406,196.991,113.81,-87.255,76.123,9.294,-0.079,195.719,195.440,115.50,-93.354,70.62,9.368,-0.046,196.761,196.925,116.11,-98.678,63.108,9.369,-0.071,200.031,199.612,114.71,-101.107,59.733,9.342,-0.054,197.316,197.388,114.11
00:21.814,-69.04,82.7,9.325,-0.037,198.158,197.583,106.90,-76.137,81.201,9.373,-0.034,198.756,197.474,110.97,-83.248,78.168,9.178,-0.059,199.406,197.866,113.92,-87.955,75.478,9.282,-0.080,197.626,196.390,115.53,-93.907,69.846,9.359,-0.048,198.600,197.842,115.95,-99.029,62.249,9.366,-0.067,200.031,200.540,114.40,-101.394,58.882,9.329,-0.058,197.316,198.286,113.73
