,ID 837,ID 837,ID 837,ID 837,ID 837,ID 837,ID 837,ID 852,ID 852,ID 852,ID 852,ID 852,ID 852,ID 852,ID 1077,ID 1077,ID 1077,ID 1077,ID 1077,ID 1077,ID 1077,ID 782,ID 782,ID 782,ID 782,ID 782,ID 782,ID 782,ID 693,ID 693,ID 693,ID 693,ID 693,ID 693,ID 693,ID 334,ID 334,ID 334,ID 334,ID 334,ID 334,ID 334,ID 689,ID 689,ID 689,ID 689,ID 689,ID 689,ID 689,ID 927,ID 927,ID 927,ID 927,ID 927,ID 927,ID 927,ID 972,ID 972,ID 972,ID 972,ID 972,ID 972,ID 972,ID 618,ID 618,ID 618,ID 618,ID 618,ID 618,ID 618,ID 1018,ID 1018,ID 1018,ID 1018,ID 1018,ID 1018,ID 1018,ID 1068,ID 1068,ID 1068,ID 1068,ID 1068,ID 1068,ID 1068,ID 608,ID 608,ID 608,ID 608,ID 608,ID 608,ID 608,ID 885,ID 885,ID 885,ID 885,ID 885,ID 885,ID 885,ID 774,ID 774,ID 774,ID 774,ID 774,ID 774,ID 774,ID 630,ID 630,ID 630,ID 630,ID 630,ID 630,ID 630,ID 734,ID 734,ID 734,ID 734,ID 734,ID 734,ID 734
00:01.028,0,0,4.701,-0.001,4.160,6.445,.00,0,0,4.701,-0.001,4.160,6.445,.00,0,0,4.701,-0.001,4.160,6.445,.00,0,0,4.701,-0.001,4.160,6.445,.00,0,0,4.701,-0.001,4.160,6.445,.00,0,0,4.701,-0.001,4.160,6.445,.00,0,0,4.701,-0.001,4.160,6.445,.00,0,0,4.701,0.000,4.160,6.445,.00,0,0,4.701,0.000,4.160,6.445,.00,0,0,4.701,0.000,4.160,6.445,.00,0,0,4.701,0.000,4.160,6.445,.00,0,0,4.702,0.000,4.160,6.445,.00,0,0,4.706,-0.005,4.160,6.445,.00,0,0,4.701,0.000,4.160,6.445,.00,0,0,4.701,0.000,4.160,6.445,.00,0,0,4.701,0.000,4.160,6.445,.00,0,0,4.642,-0.030,4.160,6.445,.00
00:01.128,0,0,4.731,-0.028,4.160,7.017,.00,0,0,4.731,-0.028,4.160,7.017,.00,0,0,4.731,-0.028,4.160,7.017,.00,0,0,4.731,-0.028,4.160,7.017,.00,0,0,4.731,-0.028,4.160,7.017,.00,0,0,4.731,-0.028,4.160,7.017,.00,0,0,4.731,-0.028,4.160,7.017,.00,0,0,4.730,-0.028,4.160,7.017,.00,0,0,4.730,-0.028,4.160,7.017,.00,0,0,4.730,-0.028,4.160,7.017,.00,0,0,4.730,-0.028,4.160,7.017,.00,0,0,4.732,-0.028,4.160,7.016,.00,0,0,4.736,-0.033,4.160,7.016,.00,0,0,4.731,-0.027,4.160,7.016,.00,0,0,4.731,-0.027,4.160,7.016,.00,0,0,4.731,-0.027,4.160,7.016,.00,0,0,4.677,-0.055,4.160,7.016,.00
00:01.128,0,0,4.756,-0.051,4.160,7.017,.00,0,0,4.756,-0.051,4.160,7.017,.00,0,0,4.756,-0.051,4.160,7.017,.00,0,0,4.756,-0.051,4.160,7.017,.00,0,0,4.756,-0.051,4.160,7.017,.00,0,0,4.756,-0.051,4.160,7.017,.00,0,0,4.756,-0.051,4.160,7.017,.00,0,0,4.756,-0.051,4.160,7.017,.00,0,0,4.756,-0.051,4.160,7.017,.00,0,0,4.756,-0.051,4.160,7.017,.00,0,0,4.756,-0.051,4.160,7.017,.00,0,0,4.757,-0.051,4.160,7.016,.00,0,0,4.761,-0.056,4.160,7.016,.00,0,0,4.756,-0.050,4.160,7.016,.00,0,0,4.756,-0.050,4.160,7.016,.00,0,0,4.756,-0.050,4.160,7.016,.00,0,0,4.706,-0.075,4.160,7.016,.00
00:01.128,0,0,4.777,-0.071,4.160,7.017,.00,0,0,4.777,-0.071,4.160,7.017,.00,0,0,4.777,-0.071,4.160,7.017,.00,0,0,4.777,-0.071,4.160,7.017,.00,0,0,4.777,-0.071,4.160,7.017,.00,0,0,4.777,-0.071,4.160,7.017,.00,0,0,4.777,-0.071,4.160,7.017,.00,0,0,4.777,-0.070,4.160,7.017,.00,0,0,4.777,-0.070,4.160,7.017,.00,0,0,4.777,-0.070,4.160,7.017,.00,0,0,4.777,-0.070,4.160,7.017,.00,0,0,4.779,-0.070,4.160,7.016,.00,0,0,4.783,-0.076,4.160,7.016,.00,0,0,4.778,-0.070,4.160,7.016,.00,0,0,4.778,-0.070,4.160,7.016,.00,0,0,4.778,-0.070,4.160,7.016,.00,0,0,4.732,-0.093,4.160,7.016,.00
00:01.228,0,0,4.796,-0.088,4.160,7.588,.00,0,0,4.796,-0.088,4.160,7.588,.00,0,0,4.796,-0.088,4.160,7.588,.00,0,0,4.796,-0.088,4.160,7.588,.00,0,0,4.796,-0.088,4.160,7.588,.00,0,0,4.796,-0.088,4.160,7.588,.00,0,0,4.796,-0.088,4.160,7.588,.00,0,0,4.796,-0.088,4.160,7.588,.00,0,0,4.796,-0.088,4.160,7.588,.00,0,0,4.796,-0.088,4.160,7.588,.00,0,0,4.796,-0.088,4.160,7.588,.00,0,0,4.798,-0.088,4.160,7.588,.00,0,0,4.801,-0.093,4.160,7.588,.00,0,0,4.797,-0.087,4.160,7.588,.00,0,0,4.797,-0.087,4.160,7.588,.00,0,0,4.797,-0.087,4.160,7.588,.00,0,0,4.754,-0.109,4.160,7.588,.00
00:01.328,0,0,5.133,-0.110,4.160,8.000,.00,0,0,5.133,-0.110,4.160,8.000,.00,0,0,5.133,-0.110,4.160,8.000,.00,0,0,5.133,-0.110,4.160,8.000,.00,0,0,5.133,-0.110,4.160,8.000,.00,0,0,5.133,-0.110,4.160,8.000,.00,0,0,5.133,-0.110,4.160,8.000,.00,0,0,5.133,-0.109,4.160,8.000,.00,0,0,5.133,-0.109,4.160,8.000,.00,0,0,5.133,-0.109,4.160,8.000,.00,0,0,5.133,-0.109,4.160,8.000,.00,0,0,5.135,-0.109,4.160,8.000,.00,0,0,5.139,-0.116,4.160,8.000,.00,0,0,5.049,-0.146,4.160,8.000,.00,0,0,5.049,-0.146,4.160,8.000,.00,0,0,5.049,-0.146,4.160,8.000,.00,0,0,5.007,-0.168,4.160,8.000,.00
00:01.428,0,0,5.253,-0.168,8.000,8.000,.00,0,0,5.253,-0.168,8.000,8.000,.00,0,0,5.253,-0.168,8.000,8.000,.00,0,0,5.253,-0.168,8.000,8.000,.00,0,0,5.253,-0.168,8.000,8.000,.00,0,0,5.253,-0.168,8.000,8.000,.00,0,0,5.253,-0.168,8.000,8.000,.00,0,0,5.253,-0.168,8.000,8.000,.00,0,0,5.253,-0.168,8.000,8.000,.00,0,0,5.253,-0.168,8.000,8.000,.00,0,0,5.253,-0.168,8.000,8.000,.00,0,0,5.255,-0.168,8.000,8.000,.00,0,0,5.259,-0.175,8.000,8.000,.00,0,0,5.169,-0.204,8.000,8.000,.00,0,0,5.169,-0.204,8.000,8.000,.00,0,0,5.169,-0.204,8.000,8.000,.00,0,0,5.126,-0.226,8.000,8.000,.00
00:01.528,0,0,5.239,-0.227,8.000,8.000,.00,0,0,5.239,-0.227,8.000,8.000,.00,0,0,5.239,-0.227,8.000,8.000,.00,0,0,5.239,-0.227,8.000,8.000,.00,0,0,5.239,-0.227,8.000,8.000,.00,0,0,5.239,-0.227,8.000,8.000,.00,0,0,5.239,-0.227,8.000,8.000,.00,0,0,5.239,-0.226,8.000,8.000,.00,0,0,5.239,-0.226,8.000,8.000,.00,0,0,5.239,-0.226,8.000,8.000,.00,0,0,5.239,-0.226,8.000,8.000,.00,0,0,5.241,-0.226,8.000,8.000,.00,0,0,5.245,-0.234,8.000,8.000,.00,0,0,5.155,-0.263,8.000,8.000,.00,0,0,5.155,-0.263,8.000,8.000,.00,0,0,5.155,-0.263,8.000,8.000,.00,0,0,5.113,-0.285,8.000,8.000,.00
00:01.628,0,0,5.111,-0.285,8.000,8.000,.00,0,0,5.111,-0.285,8.000,8.000,.00,0,0,5.111,-0.285,8.000,8.000,.00,0,0,5.111,-0.285,8.000,8.000,.00,0,0,5.111,-0.285,8.000,8.000,.00,0,0,5.111,-0.285,8.000,8.000,.00,0,0,5.111,-0.285,8.000,8.000,.00,0,0,5.111,-0.285,8.000,8.000,.00,0,0,5.111,-0.285,8.000,8.000,.00,0,0,5.111,-0.285,8.000,8.000,.00,0,0,5.111,-0.285,8.000,8.000,.00,0,0,5.113,-0.285,8.000,8.000,.00,0,0,5.117,-0.293,8.000,8.000,.00,0,0,5.027,-0.321,8.000,8.000,.00,0,0,5.027,-0.321,8.000,8.000,.00,0,0,5.027,-0.321,8.000,8.000,.00,0,0,4.985,-0.343,8.000,8.000,.00
00:01.728,0,0,4.983,-0.344,8.000,8.000,.00,0,0,4.983,-0.344,8.000,8.000,.00,0,0,4.983,-0.344,8.000,8.000,.00,0,0,4.983,-0.344,8.000,8.000,.00,0,0,4.983,-0.344,8.000,8.000,.00,0,0,4.983,-0.344,8.000,8.000,.00,0,0,4.983,-0.344,8.000,8.000,.00,0,0,4.983,-0.343,8.000,8.000,.00,0,0,4.983,-0.343,8.000,8.000,.00,0,0,4.983,-0.343,8.000,8.000,.00,0,0,4.983,-0.343,8.000,8.000,.00,0,0,4.985,-0.343,8.000,8.000,.00,0,0,4.988,-0.352,8.000,8.000,.00,0,0,4.899,-0.380,8.000,8.000,.00,0,0,4.899,-0.380,8.000,8.000,.00,0,0,4.899,-0.380,8.000,8.000,.00,0,0,4.857,-0.402,8.000,8.000,.00
00:01.828,0,0,4.931,-0.368,8.000,8.000,.00,0,0,4.931,-0.368,8.000,8.000,.00,0,0,4.931,-0.368,8.000,8.000,.00,0,0,4.931,-0.368,8.000,8.000,.00,0,0,4.931,-0.368,8.000,8.000,.00,0,0,4.931,-0.368,8.000,8.000,.00,0,0,4.931,-0.368,8.000,8.000,.00,0,0,4.931,-0.368,8.000,8.000,.00,0,0,4.931,-0.368,8.000,8.000,.00,0,0,4.931,-0.368,8.000,8.000,.00,0,0,4.931,-0.368,8.000,8.000,.00,0,0,4.933,-0.368,8.000,8.000,.00,0,0,4.936,-0.377,8.000,8.000,.00,0,0,4.841,-0.407,8.000,8.000,.00,0,0,4.841,-0.407,8.000,8.000,.00,0,0,4.841,-0.407,8.000,8.000,.00,0,0,4.795,-0.430,8.000,8.000,.00
00:01.928,0,0,4.871,-0.396,8.000,8.000,.00,0,0,4.871,-0.396,8.000,8.000,.00,0,0,4.871,-0.396,8.000,8.000,.00,0,0,4.871,-0.396,8.000,8.000,.00,0,0,4.871,-0.396,8.000,8.000,.00,0,0,4.871,-0.396,8.000,8.000,.00,0,0,4.871,-0.396,8.000,8.000,.00,0,0,4.870,-0.396,8.000,8.000,.00,0,0,4.870,-0.396,8.000,8.000,.00,0,0,4.870,-0.396,8.000,8.000,.00,0,0,4.870,-0.396,8.000,8.000,.00,0,0,4.872,-0.396,8.000,8.000,.00,0,0,4.875,-0.405,8.000,8.000,.00,0,0,4.774,-0.438,8.000,8.000,.00,0,0,4.774,-0.438,8.000,8.000,.00,0,0,4.774,-0.438,8.000,8.000,.00,0,0,4.725,-0.463,8.000,8.000,.00
00:02.028,0,0,4.801,-0.429,8.000,8.000,.00,0,0,4.801,-0.429,8.000,8.000,.00,0,0,4.801,-0.429,8.000,8.000,.00,0,0,4.801,-0.429,8.000,8.000,.00,0,0,4.801,-0.429,8.000,8.000,.00,0,0,4.801,-0.429,8.000,8.000,.00,0,0,4.801,-0.429,8.000,8.000,.00,0,0,4.800,-0.429,8.000,8.000,.00,0,0,4.800,-0.429,8.000,8.000,.00,0,0,4.800,-0.429,8.000,8.000,.00,0,0,4.800,-0.429,8.000,8.000,.00,0,0,4.802,-0.429,8.000,8.000,.00,0,0,4.805,-0.438,8.000,8.000,.00,0,0,4.696,-0.475,8.000,8.000,.00,0,0,4.696,-0.475,8.000,8.000,.00,0,0,4.696,-0.475,8.000,8.000,.00,0,0,4.642,-0.502,8.000,8.000,.00
00:02.128,0,0,4.718,-0.468,8.000,8.000,.00,0,0,4.718,-0.468,8.000,8.000,.00,0,0,4.718,-0.468,8.000,8.000,.00,0,0,4.718,-0.468,8.000,8.000,.00,0,0,4.718,-0.468,8.000,8.000,.00,0,0,4.718,-0.468,8.000,8.000,.00,0,0,4.718,-0.468,8.000,8.000,.00,0,0,4.717,-0.468,8.000,8.000,.00,0,0,4.717,-0.468,8.000,8.000,.00,0,0,4.717,-0.468,8.000,8.000,.00,0,0,4.717,-0.468,8.000,8.000,.00,0,0,4.719,-0.468,8.000,8.000,.00,0,0,4.722,-0.477,8.000,8.000,.00,0,0,4.603,-0.518,8.000,8.000,.00,0,0,4.603,-0.518,8.000,8.000,.00,0,0,4.603,-0.518,8.000,8.000,.00,0,0,4.545,-0.548,8.000,8.000,.00
00:02.228,0,0,4.618,-0.515,8.000,8.000,.00,0,0,4.618,-0.515,8.000,8.000,.00,0,0,4.618,-0.515,8.000,8.000,.00,0,0,4.618,-0.515,8.000,8.000,.00,0,0,4.618,-0.515,8.000,8.000,.00,0,0,4.618,-0.515,8.000,8.000,.00,0,0,4.618,-0.515,8.000,8.000,.00,0,0,4.618,-0.514,8.000,8.000,.00,0,0,4.618,-0.514,8.000,8.000,.00,0,0,4.618,-0.514,8.000,8.000,.00,0,0,4.618,-0.514,8.000,8.000,.00,0,0,4.619,-0.514,8.000,8.000,.00,0,0,4.622,-0.523,8.000,8.000,.00,0,0,4.492,-0.570,8.000,8.000,.00,0,0,4.492,-0.570,8.000,8.000,.00,0,0,4.492,-0.570,8.000,8.000,.00,0,0,4.428,-0.603,8.000,8.000,.00
00:02.328,0,0,4.497,-0.571,8.000,8.000,.00,0,0,4.497,-0.571,8.000,8.000,.00,0,0,4.497,-0.571,8.000,8.000,.00,0,0,4.497,-0.571,8.000,8.000,.00,0,0,4.497,-0.571,8.000,8.000,.00,0,0,4.497,-0.571,8.000,8.000,.00,0,0,4.497,-0.571,8.000,8.000,.00,0,0,4.496,-0.571,8.000,8.000,.00,0,0,4.496,-0.571,8.000,8.000,.00,0,0,4.496,-0.571,8.000,8.000,.00,0,0,4.496,-0.571,8.000,8.000,.00,0,0,4.498,-0.571,8.000,8.000,.00,0,0,4.500,-0.580,8.000,8.000,.00,0,0,4.356,-0.633,8.000,8.000,.00,0,0,4.356,-0.633,8.000,8.000,.00,0,0,4.356,-0.633,8.000,8.000,.00,0,0,4.358,-0.633,8.000,8.000,.00
00:02.428,0,0,4.427,-0.602,8.000,8.000,.00,0,0,4.427,-0.602,8.000,8.000,.00,0,0,4.427,-0.602,8.000,8.000,.00,0,0,4.427,-0.602,8.000,8.000,.00,0,0,4.427,-0.602,8.000,8.000,.00,0,0,4.427,-0.602,8.000,8.000,.00,0,0,4.427,-0.602,8.000,8.000,.00,0,0,4.426,-0.602,8.000,8.000,.00,0,0,4.426,-0.602,8.000,8.000,.00,0,0,4.426,-0.602,8.000,8.000,.00,0,0,4.426,-0.602,8.000,8.000,.00,0,0,4.428,-0.602,8.000,8.000,.00,0,0,4.430,-0.611,8.000,8.000,.00,0,0,4.268,-0.671,8.000,8.000,.00,0,0,4.268,-0.671,8.000,8.000,.00,0,0,4.268,-0.671,8.000,8.000,.00,0,0,4.270,-0.671,8.000,8.000,.00
