,ID 713,ID 713,ID 713,ID 713,ID 713,ID 713,ID 713,ID 1177,ID 1177,ID 1177,ID 1177,ID 1177,ID 1177,ID 1177,ID 1231,ID 1231,ID 1231,ID 1231,ID 1231,ID 1231,ID 1231,ID 680,ID 680,ID 680,ID 680,ID 680,ID 680,ID 680,ID 1199,ID 1199,ID 1199,ID 1199,ID 1199,ID 1199,ID 1199,ID 817,ID 817,ID 817,ID 817,ID 817,ID 817,ID 817,ID 762,ID 762,ID 762,ID 762,ID 762,ID 762,ID 762,ID 606,ID 606,ID 606,ID 606,ID 606,ID 606,ID 606
,DELGADO,DELGADO,DELGADO,DELGADO,DELGADO,DELGADO,DELGADO,BONVIN,BONVIN,BONVIN,BONVIN,BONVIN,BONVIN,BONVIN,AKCAM,AKCAM,AKCAM,AKCAM,AKCAM,AKCAM,AKCAM,SMOLKA,SMOLKA,SMOLKA,SMOLKA,SMOLKA,SMOLKA,SMOLKA,BALUCH,BALUCH,BALUCH,BALUCH,BALUCH,BALUCH,BALUCH,CHALMERS,CHALMERS,CHALMERS,CHALMERS,CHALMERS,CHALMERS,CHALMERS,LEHTONEN,LEHTONEN,LEHTONEN,LEHTONEN,LEHTONEN,LEHTONEN,LEHTONEN,KOHLDORFER,KOHLDORFER,KOHLDORFER,KOHLDORFER,KOHLDORFER,KOHLDORFER,KOHLDORFER
Time,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail
00:00.000,0,0,0.000,0.000,1.913,1.913,.00,0,0,0.000,0.000,1.913,1.913,.00,0,0,0.000,0.000,1.913,1.913,.00,0,0,0.000,0.000,1.913,1.913,.00,0,0,0.000,0.000,1.914,1.914,.00,0,0,0.000,0.000,1.914,1.914,.00,0,0,0.000,0.000,1.914,1.914,.00,0,0,0.000,0.000,1.914,1.914,.00
00:00.000,0,0,0.000,0.000,1.913,1.913,.00,0,0,0.000,0.000,1.913,1.913,.00,0,0,0.000,0.000,1.913,1.913,.00,0,0,0.000,0.000,1.913,1.913,.00,0,0,0.000,0.000,1.914,1.914,.00,0,0,0.000,0.000,1.914,1.914,.00,0,0,0.000,0.000,1.914,1.914,.00,0,0,0.000,0.000,1.914,1.914,.00
00:00.335,0,0,0.000,0.000,2.485,2.485,.00,0,0,0.000,0.000,2.485,2.485,.00,0,0,0.000,0.000,2.485,2.485,.00,0,0,0.000,0.000,2.485,2.485,.00,0,0,0.000,0.000,2.485,2.485,.00,0,0,0.000,0.000,2.484,2.484,.00,0,0,0.000,0.000,2.485,2.485,.00,0,0,0.667,0.000,2.485,2.485,.00
00:00.435,0,0,0.500,0.000,2.485,3.056,.00,0,0,0.500,0.000,2.485,3.056,.00,0,0,0.500,0.000,2.485,3.056,.00,0,0,0.500,0.000,2.485,3.056,.00,0,0,0.500,0.000,2.485,3.056,.00,0,0,0.500,0.000,2.484,3.056,.00,0,0,0.500,0.000,2.485,3.056,.00,0,0,1.500,0.000,2.485,3.056,.00
00:00.435,0,0,1.200,0.000,2.485,3.056,.00,0,0,1.200,0.000,2.485,3.056,.00,0,0,1.200,0.000,2.485,3.056,.00,0,0,1.200,0.000,2.485,3.056,.00,0,0,1.200,0.000,2.485,3.056,.00,0,0,1.200,0.000,2.484,3.056,.00,0,0,1.200,0.000,2.485,3.056,.00,0,0,2.343,0.000,2.485,3.056,.00
00:00.435,0,0,1.952,0.000,2.485,3.056,.00,0,0,1.952,0.000,2.485,3.056,.00,0,0,1.952,0.000,2.485,3.056,.00,0,0,1.952,0.000,2.485,3.056,.00,0,0,1.952,0.000,2.485,3.056,.00,0,0,1.952,0.000,2.484,3.056,.00,0,0,1.952,0.000,2.485,3.056,.00,0,0,2.905,0.000,2.485,3.056,.00
00:00.535,0,0,2.490,0.000,2.485,3.628,.00,0,0,2.490,0.000,2.485,3.628,.00,0,0,2.489,0.000,2.485,3.627,.00,0,0,2.490,0.000,2.485,3.627,.00,0,0,2.490,0.000,2.485,3.628,.00,0,0,2.490,0.000,2.484,3.627,.00,0,0,2.490,0.000,2.485,3.628,.00,0,0,3.306,0.000,2.485,3.627,.00
00:00.635,0,0,2.893,0.000,2.485,4.199,.00,42.655,8.522,2.893,0.000,2.485,4.199,.00,0,0,2.892,0.000,2.485,4.200,.00,0,0,2.893,0.000,2.485,4.199,.00,61.035,17.996,2.893,0.000,2.485,4.199,.00,65.803,22.957,2.893,0.000,2.484,4.199,.00,69.578,27.931,2.893,0.000,2.485,4.199,.00,72.906,33.356,3.607,0.000,2.485,4.199,.00
