,ID 1805,ID 1805,ID 1805,ID 1805,ID 1805,ID 1805,ID 1805,ID 1656,ID 1656,ID 1656,ID 1656,ID 1656,ID 1656,ID 1656,ID 1931,ID 1931,ID 1931,ID 1931,ID 1931,ID 1931,ID 1931,ID 2011,ID 2011,ID 2011,ID 2011,ID 2011,ID 2011,ID 2011,ID 1987,ID 1987,ID 1987,ID 1987,ID 1987,ID 1987,ID 1987,ID 2133,ID 2133,ID 2133,ID 2133,ID 2133,ID 2133,ID 2133,ID 2020,ID 2020,ID 2020,ID 2020,ID 2020,ID 2020,ID 2020,ID 2106,ID 2106,ID 2106,ID 2106,ID 2106,ID 2106,ID 2106
,MATO,MATO,MATO,MATO,MATO,MATO,MATO,UUSIMAKI,UUSIMAKI,UUSIMAKI,UUSIMAKI,UUSIMAKI,UUSIMAKI,UUSIMAKI,IUEL,IUEL,IUEL,IUEL,IUEL,IUEL,IUEL,UTA,UTA,UTA,UTA,UTA,UTA,UTA,BARBOSA,BARBOSA,BARBOSA,BARBOSA,BARBOSA,BARBOSA,BARBOSA,GRYC,GRYC,GRYC,GRYC,GRYC,GRYC,GRYC,ZUPIN,ZUPIN,ZUPIN,ZUPIN,ZUPIN,ZUPIN,ZUPIN,BURYAK,BURYAK,BURYAK,BURYAK,BURYAK,BURYAK,BURYAK
Time,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail
00:00.000,0,0,0.000,0.000,2.085,2.085,.00,0,0,0.000,0.000,2.085,2.085,.00,0,0,0.000,0.000,2.085,2.085,.00,0,0,0.000,0.000,2.085,2.085,.00,0,0,0.000,0.000,2.084,2.084,.00,0,0,0.000,0.000,2.084,2.084,.00,0,0,0.000,0.000,2.085,2.085,.00,0,0,0.000,0.000,2.085,2.085,.00
00:00.000,0,0,0.000,0.000,2.085,2.085,.00,0,0,0.000,0.000,2.085,2.085,.00,0,0,0.000,0.000,2.085,2.085,.00,0,0,0.000,0.000,2.085,2.085,.00,0,0,0.000,0.000,2.084,2.084,.00,0,0,0.000,0.000,2.084,2.084,.00,0,0,0.000,0.000,2.085,2.085,.00,0,0,0.000,0.000,2.085,2.085,.00
00:00.365,0,0,0.000,0.000,2.656,2.656,.00,0,0,0.000,0.000,2.657,2.657,.00,0,0,0.000,0.000,2.656,2.656,.00,0,0,0.000,0.000,2.656,2.656,.00,0,0,0.000,0.000,2.656,2.656,.00,0,0,0.000,0.000,2.656,2.656,.00,0,0,0.000,0.000,2.656,2.656,.00,0,0,0.000,0.000,2.657,2.657,.00
00:00.465,0,0,0.000,0.000,2.656,3.228,.00,0,0,0.000,0.000,2.657,3.228,.00,0,0,0.000,0.000,2.656,3.227,.00,0,0,0.000,0.000,2.656,3.227,.00,0,0,0.000,0.000,2.656,3.227,.00,0,0,0.000,0.000,2.656,3.227,.00,0,0,0.000,0.000,2.656,3.228,.00,0,0,0.000,0.000,2.657,3.227,.00
00:00.465,0,0,0.000,0.000,2.656,3.228,.00,0,0,0.000,0.000,2.657,3.228,.00,0,0,0.000,0.000,2.656,3.227,.00,0,0,0.000,0.000,2.656,3.227,.00,0,0,0.000,0.000,2.656,3.227,.00,0,0,0.000,0.000,2.656,3.227,.00,0,0,0.000,0.000,2.656,3.228,.00,0,0,0.000,0.000,2.657,3.227,.00
00:00.465,0,0,0.000,0.000,2.656,3.228,.00,0,0,0.000,0.000,2.657,3.228,.00,0,0,0.000,0.000,2.656,3.227,.00,0,0,0.000,0.000,2.656,3.227,.00,0,0,0.000,0.000,2.656,3.227,.00,0,0,0.000,0.000,2.656,3.227,.00,0,0,0.000,0.000,2.656,3.228,.00,0,0,0.000,0.000,2.657,3.227,.00
00:00.565,0,0,0.000,0.000,2.656,3.799,.00,0,0,0.000,0.000,2.657,3.799,.00,0,0,0.000,0.000,2.656,3.800,.00,0,0,0.000,0.000,2.656,3.799,.00,0,0,0.000,0.000,2.656,3.799,.00,0,0,0.000,0.000,2.656,3.799,.00,0,0,0.000,0.000,2.656,3.799,.00,0,0,0.000,0.000,2.657,3.799,.00
00:00.665,0,0,0.250,0.000,2.656,4.370,.00,42.667,8.418,0.250,0.000,2.657,4.370,.00,0,0,0.250,0.000,2.656,4.371,.00,55.779,13.647,0.250,0.000,2.656,4.371,.00,0,0,0.250,0.000,2.656,4.370,.00,65.724,22.826,0.250,0.000,2.656,4.371,.00,0,0,0.250,0.000,2.656,4.370,.00,0,0,0.250,0.000,2.657,4.371,.00
