,ID 1875,ID 1875,ID 1875,ID 1875,ID 1875,ID 1875,ID 1875,ID 1929,ID 1929,ID 1929,ID 1929,ID 1929,ID 1929,ID 1929,ID 2050,ID 2050,ID 2050,ID 2050,ID 2050,ID 2050,ID 2050,ID 1711,ID 1711,ID 1711,ID 1711,ID 1711,ID 1711,ID 1711,ID 1891,ID 1891,ID 1891,ID 1891,ID 1891,ID 1891,ID 1891,ID 1556,ID 1556,ID 1556,ID 1556,ID 1556,ID 1556,ID 1556,ID 1817,ID 1817,ID 1817,ID 1817,ID 1817,ID 1817,ID 1817,ID 1662,ID 1662,ID 1662,ID 1662,ID 1662,ID 1662,ID 1662
,TREVISAN,TREVISAN,TREVISAN,TREVISAN,TREVISAN,TREVISAN,TREVISAN,ERTZGAARD,ERTZGAARD,ERTZGAARD,ERTZGAARD,ERTZGAARD,ERTZGAARD,ERTZGAARD,NIEDERBERGER,NIEDERBERGER,NIEDERBERGER,NIEDERBERGER,NIEDERBERGER,NIEDERBERGER,NIEDERBERGER,NIELSEN,NIELSEN,NIELSEN,NIELSEN,NIELSEN,NIELSEN,NIELSEN,MORAUSKAITE,MORAUSKAITE,MORAUSKAITE,MORAUSKAITE,MORAUSKAITE,MORAUSKAITE,MORAUSKAITE,MANUEL,MANUEL,MANUEL,MANUEL,MANUEL,MANUEL,MANUEL,ADELEKE,ADELEKE,ADELEKE,ADELEKE,ADELEKE,ADELEKE,ADELEKE,BROSSIER,BROSSIER,BROSSIER,BROSSIER,BROSSIER,BROSSIER,BROSSIER
Time,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail
00:00.000,36.915,7.766,5.714,0.000,6.228,6.228,.00,43.932,8.635,5.714,0.000,6.227,6.227,.00,50.848,11.804,5.714,0.000,6.227,6.227,.00,57.116,15.235,5.714,0.000,6.228,6.228,.00,61.959,19.029,5.714,0.000,6.228,6.228,.00,66.44,24.241,5.716,0.000,6.228,6.228,.00,70.203,30.047,5.714,0.000,6.227,6.227,.00,73.259,35.001,5.714,0.000,6.227,6.227,.00
00:00.000,36.915,7.766,5.714,0.000,6.228,6.228,.00,43.932,8.635,5.714,0.000,6.227,6.227,.00,50.848,11.804,5.714,0.000,6.227,6.227,.00,57.116,15.235,5.714,0.000,6.228,6.228,.00,61.959,19.029,5.714,0.000,6.228,6.228,.00,66.44,24.241,5.716,0.000,6.228,6.228,.00,70.203,30.047,5.714,0.000,6.227,6.227,.00,73.259,35.001,5.714,0.000,6.227,6.227,.00
00:01.090,37.266,7.769,5.714,-0.001,6.799,6.799,20.61,44.256,8.783,5.714,-0.001,6.799,6.799,24.96,51.132,11.855,5.714,0.000,6.800,6.800,27.61,57.47,15.587,5.714,-0.001,6.799,6.799,29.61,62.195,19.385,5.714,0.000,6.799,6.799,30.36,66.612,24.687,5.716,0.000,6.799,6.799,29.84,70.338,30.482,5.714,0.000,6.799,6.799,28.39,73.376,35.459,5.714,0.000,6.799,6.799,27.05
00:01.190,37.724,7.892,5.714,-0.001,6.799,7.370,20.86,44.689,8.951,5.714,-0.001,8.133,7.370,25.08,51.562,12.315,5.714,0.000,6.800,7.371,27.77,57.83,15.93,5.714,-0.001,8.174,7.371,29.62,62.476,19.845,5.714,-0.001,6.799,7.371,30.27,66.761,25.189,5.716,-0.001,7.799,7.371,29.65,70.492,31.039,5.714,-0.001,7.832,7.370,28.18,73.45,35.984,5.714,-0.001,7.800,7.371,26.81
00:01.190,37.724,7.892,5.713,-0.001,6.799,7.370,20.86,44.689,8.951,5.713,-0.001,8.133,7.370,25.08,51.562,12.315,5.714,0.000,6.800,7.371,27.77,57.83,15.93,5.713,-0.001,8.174,7.371,29.62,62.476,19.845,5.713,-0.001,6.799,7.371,30.27,66.761,25.189,5.715,-0.001,7.799,7.371,29.65,70.492,31.039,5.713,-0.001,7.832,7.370,28.18,73.45,35.984,5.713,-0.001,7.800,7.371,26.81
00:01.190,37.724,7.892,5.713,-0.001,6.799,7.370,20.86,44.689,8.951,5.713,-0.001,8.133,7.370,25.08,51.562,12.315,5.714,0.000,6.800,7.371,27.77,57.83,15.93,5.713,-0.001,8.174,7.371,29.62,62.476,19.845,5.713,-0.001,6.799,7.371,30.27,66.761,25.189,5.715,-0.001,7.799,7.371,29.65,70.492,31.039,5.713,-0.001,7.832,7.370,28.18,73.45,35.984,5.713,-0.001,7.800,7.371,26.81
00:01.290,38.219,8.039,5.595,-0.060,6.799,7.942,21.09,45.201,9.18,5.595,-0.060,8.133,7.942,25.27,51.885,12.551,5.596,-0.059,6.800,7.942,27.75,58.211,16.325,5.595,-0.060,8.174,7.942,29.63,62.678,20.211,5.595,-0.060,6.799,7.942,30.14,66.947,25.655,5.597,-0.060,7.799,7.942,29.40,70.653,31.583,5.595,-0.060,7.832,7.941,27.90,73.562,36.563,5.595,-0.060,7.800,7.942,26.49
00:01.390,38.713,8.182,5.506,-0.105,8.131,8.000,21.34,45.671,9.359,5.506,-0.105,9.158,8.000,25.47,52.34,12.877,5.507,-0.104,8.078,8.000,27.81,58.599,16.802,5.506,-0.105,9.219,8.000,29.62,62.972,20.643,5.506,-0.104,8.213,8.000,30.03,67.166,26.071,5.508,-0.104,7.799,8.000,29.20,70.879,32.091,5.506,-0.105,7.832,8.000,27.63,73.658,37.103,5.506,-0.105,7.800,8.000,26.16
