,ID 837,ID 837,ID 837,ID 837,ID 837,ID 837,ID 837,ID 852,ID 852,ID 852,ID 852,ID 852,ID 852,ID 852,ID 1077,ID 1077,ID 1077,ID 1077,ID 1077,ID 1077,ID 1077,ID 782,ID 782,ID 782,ID 782,ID 782,ID 782,ID 782,ID 693,ID 693,ID 693,ID 693,ID 693,ID 693,ID 693,ID 334,ID 334,ID 334,ID 334,ID 334,ID 334,ID 334,ID 689,ID 689,ID 689,ID 689,ID 689,ID 689,ID 689,ID 927,ID 927,ID 927,ID 927,ID 927,ID 927,ID 927,ID 972,ID 972,ID 972,ID 972,ID 972,ID 972,ID 972,ID 618,ID 618,ID 618,ID 618,ID 618,ID 618,ID 618,ID 1018,ID 1018,ID 1018,ID 1018,ID 1018,ID 1018,ID 1018,ID 1068,ID 1068,ID 1068,ID 1068,ID 1068,ID 1068,ID 1068,ID 608,ID 608,ID 608,ID 608,ID 608,ID 608,ID 608,ID 885,ID 885,ID 885,ID 885,ID 885,ID 885,ID 885,ID 774,ID 774,ID 774,ID 774,ID 774,ID 774,ID 774,ID 630,ID 630,ID 630,ID 630,ID 630,ID 630,ID 630,ID 734,ID 734,ID 734,ID 734,ID 734,ID 734,ID 734
00:01.010,0,0,4.701,-0.001,4.057,6.342,.00,0,0,4.701,-0.001,4.057,6.342,.00,0,0,4.701,-0.001,4.057,6.342,.00,0,0,4.701,-0.001,4.057,6.342,.00,0,0,4.701,-0.001,4.057,6.342,.00,0,0,4.646,-0.028,4.057,6.342,.00,0,0,4.646,-0.028,4.057,6.342,.00,0,0,5.659,-0.028,4.057,6.342,.00,0,0,5.659,-0.028,4.057,6.342,.00,0,0,5.659,-0.028,4.057,6.342,.00,0,0,5.659,-0.028,4.057,6.342,.00,0,0,5.659,-0.027,4.056,6.342,.00,0,0,5.659,-0.027,4.056,6.342,.00,0,0,5.659,-0.027,4.056,6.342,.00,0,0,5.659,-0.027,4.056,6.342,.00,0,0,5.659,-0.027,4.056,6.342,.00,0,0,5.659,-0.027,4.056,6.342,.00
00:01.110,0,0,4.735,-0.026,4.057,6.914,.00,0,0,4.735,-0.026,4.057,6.914,.00,0,0,4.735,-0.026,4.057,6.914,.00,0,0,4.735,-0.026,4.057,6.914,.00,0,0,4.735,-0.026,4.057,6.914,.00,0,0,4.685,-0.051,4.057,6.914,.00,0,0,4.685,-0.051,4.057,6.914,.00,0,0,5.613,-0.051,4.057,6.914,.00,0,0,5.613,-0.051,4.057,6.914,.00,0,0,5.613,-0.051,4.057,6.914,.00,0,0,5.613,-0.051,4.057,6.914,.00,0,0,5.614,-0.050,4.056,6.914,.00,0,0,5.614,-0.050,4.056,6.914,.00,0,0,5.614,-0.050,4.056,6.914,.00,0,0,5.614,-0.050,4.056,6.914,.00,0,0,5.614,-0.050,4.056,6.914,.00,0,0,5.614,-0.050,4.056,6.914,.00
00:01.110,0,0,4.764,-0.047,4.057,6.914,.00,0,0,4.764,-0.047,4.057,6.914,.00,0,0,4.764,-0.047,4.057,6.914,.00,0,0,4.764,-0.047,4.057,6.914,.00,0,0,4.764,-0.047,4.057,6.914,.00,0,0,4.718,-0.070,4.057,6.914,.00,0,0,4.718,-0.070,4.057,6.914,.00,0,0,5.575,-0.070,4.057,6.914,.00,0,0,5.575,-0.070,4.057,6.914,.00,0,0,5.575,-0.070,4.057,6.914,.00,0,0,5.575,-0.070,4.057,6.914,.00,0,0,5.576,-0.069,4.056,6.914,.00,0,0,5.576,-0.069,4.056,6.914,.00,0,0,5.576,-0.069,4.056,6.914,.00,0,0,5.576,-0.069,4.056,6.914,.00,0,0,5.576,-0.069,4.056,6.914,.00,0,0,5.576,-0.069,4.056,6.914,.00
00:01.110,0,0,4.788,-0.065,4.057,6.914,.00,0,0,4.788,-0.065,4.057,6.914,.00,0,0,4.788,-0.065,4.057,6.914,.00,0,0,4.789,-0.065,4.057,6.914,.00,0,0,4.789,-0.065,4.057,6.914,.00,0,0,4.746,-0.087,4.057,6.914,.00,0,0,4.746,-0.087,4.057,6.914,.00,0,0,5.542,-0.087,4.057,6.914,.00,0,0,5.542,-0.087,4.057,6.914,.00,0,0,5.542,-0.087,4.057,6.914,.00,0,0,5.542,-0.087,4.057,6.914,.00,0,0,5.543,-0.086,4.056,6.914,.00,0,0,5.543,-0.086,4.056,6.914,.00,0,0,5.543,-0.086,4.056,6.914,.00,0,0,5.543,-0.086,4.056,6.914,.00,0,0,5.543,-0.086,4.056,6.914,.00,0,0,5.543,-0.086,4.056,6.914,.00
00:01.210,0,0,4.810,-0.081,4.057,7.485,.00,0,0,4.810,-0.081,4.057,7.485,.00,0,0,4.810,-0.081,4.057,7.485,.00,0,0,4.810,-0.081,4.057,7.485,.00,0,0,4.810,-0.081,4.057,7.485,.00,0,0,4.771,-0.101,4.057,7.485,.00,0,0,4.771,-0.101,4.057,7.485,.00,0,0,5.513,-0.101,4.057,7.485,.00,0,0,5.513,-0.101,4.057,7.485,.00,0,0,5.513,-0.101,4.057,7.485,.00,0,0,5.513,-0.101,4.057,7.485,.00,0,0,5.514,-0.100,4.056,7.484,.00,0,0,5.514,-0.100,4.056,7.484,.00,0,0,5.514,-0.100,4.056,7.484,.00,0,0,5.514,-0.100,4.056,7.484,.00,0,0,5.514,-0.100,4.056,7.484,.00,0,0,5.514,-0.100,4.056,7.484,.00
00:01.310,0,0,5.065,-0.139,4.057,8.000,.00,0,0,5.065,-0.139,4.057,8.000,.00,0,0,5.065,-0.139,4.057,8.000,.00,0,0,5.066,-0.139,4.057,8.000,.00,0,0,5.066,-0.139,4.057,8.000,.00,0,0,5.026,-0.159,4.057,8.000,.00,0,0,5.026,-0.159,4.057,8.000,.00,0,0,5.388,-0.159,4.057,8.000,.00,0,0,5.388,-0.159,4.057,8.000,.00,0,0,5.388,-0.159,4.057,8.000,.00,0,0,5.388,-0.159,4.057,8.000,.00,0,0,5.389,-0.158,4.056,8.000,.00,0,0,5.389,-0.158,4.056,8.000,.00,0,0,5.389,-0.158,4.056,8.000,.00,0,0,5.389,-0.158,4.056,8.000,.00,0,0,5.389,-0.158,4.056,8.000,.00,0,0,5.389,-0.158,4.056,8.000,.00
00:01.410,0,0,5.187,-0.197,8.000,8.000,.00,0,0,5.187,-0.197,8.000,8.000,.00,0,0,5.187,-0.197,8.000,8.000,.00,0,0,5.188,-0.196,8.000,8.000,.00,0,0,5.188,-0.196,8.000,8.000,.00,0,0,5.148,-0.216,8.000,8.000,.00,0,0,5.148,-0.216,8.000,8.000,.00,0,0,5.263,-0.216,8.000,8.000,.00,0,0,5.263,-0.216,8.000,8.000,.00,0,0,5.263,-0.216,8.000,8.000,.00,0,0,5.263,-0.216,8.000,8.000,.00,0,0,5.263,-0.215,8.000,8.000,.00,0,0,5.263,-0.215,8.000,8.000,.00,0,0,5.263,-0.215,8.000,8.000,.00,0,0,5.263,-0.215,8.000,8.000,.00,0,0,5.263,-0.215,8.000,8.000,.00,0,0,5.263,-0.215,8.000,8.000,.00
00:01.510,0,0,5.272,-0.211,8.000,8.000,.00,0,0,5.272,-0.211,8.000,8.000,.00,0,0,5.272,-0.211,8.000,8.000,.00,0,0,5.273,-0.210,8.000,8.000,.00,0,0,5.273,-0.210,8.000,8.000,.00,0,0,5.230,-0.232,8.000,8.000,.00,0,0,5.230,-0.232,8.000,8.000,.00,0,0,5.230,-0.232,8.000,8.000,.00,0,0,5.230,-0.232,8.000,8.000,.00,0,0,5.230,-0.232,8.000,8.000,.00,0,0,5.230,-0.232,8.000,8.000,.00,0,0,5.231,-0.231,8.000,8.000,.00,0,0,5.231,-0.231,8.000,8.000,.00,0,0,5.231,-0.231,8.000,8.000,.00,0,0,5.231,-0.231,8.000,8.000,.00,0,0,5.231,-0.231,8.000,8.000,.00,0,0,5.231,-0.231,8.000,8.000,.00
00:01.610,0,0,5.238,-0.227,8.000,8.000,.00,0,0,5.238,-0.227,8.000,8.000,.00,0,0,5.238,-0.227,8.000,8.000,.00,0,0,5.239,-0.227,8.000,8.000,.00,0,0,5.239,-0.227,8.000,8.000,.00,0,0,5.193,-0.249,8.000,8.000,.00,0,0,5.193,-0.249,8.000,8.000,.00,0,0,5.193,-0.249,8.000,8.000,.00,0,0,5.193,-0.249,8.000,8.000,.00,0,0,5.193,-0.249,8.000,8.000,.00,0,0,5.193,-0.249,8.000,8.000,.00,0,0,5.194,-0.248,8.000,8.000,.00,0,0,5.194,-0.248,8.000,8.000,.00,0,0,5.194,-0.248,8.000,8.000,.00,0,0,5.194,-0.248,8.000,8.000,.00,0,0,5.194,-0.248,8.000,8.000,.00,0,0,5.194,-0.248,8.000,8.000,.00
00:01.710,0,0,5.199,-0.246,8.000,8.000,.00,0,0,5.199,-0.246,8.000,8.000,.00,0,0,5.199,-0.246,8.000,8.000,.00,0,0,5.199,-0.246,8.000,8.000,.00,0,0,5.199,-0.246,8.000,8.000,.00,0,0,5.150,-0.270,8.000,8.000,.00,0,0,5.150,-0.270,8.000,8.000,.00,0,0,5.150,-0.270,8.000,8.000,.00,0,0,5.150,-0.270,8.000,8.000,.00,0,0,5.150,-0.270,8.000,8.000,.00,0,0,5.150,-0.270,8.000,8.000,.00,0,0,5.151,-0.269,8.000,8.000,.00,0,0,5.151,-0.269,8.000,8.000,.00,0,0,5.151,-0.269,8.000,8.000,.00,0,0,5.151,-0.269,8.000,8.000,.00,0,0,5.151,-0.269,8.000,8.000,.00,0,0,5.151,-0.269,8.000,8.000,.00
00:01.810,0,0,5.152,-0.268,8.000,8.000,.00,0,0,5.152,-0.268,8.000,8.000,.00,0,0,5.152,-0.268,8.000,8.000,.00,0,0,5.152,-0.268,8.000,8.000,.00,0,0,5.152,-0.268,8.000,8.000,.00,0,0,5.099,-0.295,8.000,8.000,.00,0,0,5.099,-0.295,8.000,8.000,.00,0,0,5.099,-0.295,8.000,8.000,.00,0,0,5.099,-0.295,8.000,8.000,.00,0,0,5.099,-0.295,8.000,8.000,.00,0,0,5.099,-0.295,8.000,8.000,.00,0,0,5.100,-0.293,8.000,8.000,.00,0,0,5.100,-0.293,8.000,8.000,.00,0,0,5.100,-0.293,8.000,8.000,.00,0,0,5.100,-0.293,8.000,8.000,.00,0,0,5.100,-0.293,8.000,8.000,.00,0,0,5.100,-0.293,8.000,8.000,.00
00:01.910,0,0,5.096,-0.295,8.000,8.000,.00,0,0,5.096,-0.295,8.000,8.000,.00,0,0,5.096,-0.295,8.000,8.000,.00,0,0,5.096,-0.294,8.000,8.000,.00,0,0,5.096,-0.294,8.000,8.000,.00,0,0,5.037,-0.324,8.000,8.000,.00,0,0,5.037,-0.324,8.000,8.000,.00,0,0,5.037,-0.324,8.000,8.000,.00,0,0,5.037,-0.324,8.000,8.000,.00,0,0,5.037,-0.324,8.000,8.000,.00,0,0,5.037,-0.324,8.000,8.000,.00,0,0,5.038,-0.323,8.000,8.000,.00,0,0,5.038,-0.323,8.000,8.000,.00,0,0,5.038,-0.323,8.000,8.000,.00,0,0,5.038,-0.323,8.000,8.000,.00,0,0,5.038,-0.323,8.000,8.000,.00,0,0,5.038,-0.323,8.000,8.000,.00
00:02.010,0,0,5.027,-0.327,8.000,8.000,.00,0,0,5.027,-0.327,8.000,8.000,.00,0,0,5.027,-0.327,8.000,8.000,.00,0,0,5.028,-0.327,8.000,8.000,.00,0,0,5.028,-0.327,8.000,8.000,.00,0,0,4.962,-0.360,8.000,8.000,.00,0,0,4.962,-0.360,8.000,8.000,.00,0,0,4.962,-0.360,8.000,8.000,.00,0,0,4.962,-0.360,8.000,8.000,.00,0,0,4.962,-0.360,8.000,8.000,.00,0,0,4.962,-0.360,8.000,8.000,.00,0,0,4.963,-0.359,8.000,8.000,.00,0,0,4.963,-0.359,8.000,8.000,.00,0,0,4.963,-0.359,8.000,8.000,.00,0,0,4.963,-0.359,8.000,8.000,.00,0,0,4.963,-0.359,8.000,8.000,.00,0,0,4.963,-0.359,8.000,8.000,.00
00:02.110,0,0,4.941,-0.368,8.000,8.000,.00,0,0,4.941,-0.368,8.000,8.000,.00,0,0,4.941,-0.368,8.000,8.000,.00,0,0,4.942,-0.367,8.000,8.000,.00,0,0,4.942,-0.367,8.000,8.000,.00,0,0,4.868,-0.404,8.000,8.000,.00,0,0,4.868,-0.404,8.000,8.000,.00,0,0,4.868,-0.404,8.000,8.000,.00,0,0,4.868,-0.404,8.000,8.000,.00,0,0,4.868,-0.404,8.000,8.000,.00,0,0,4.868,-0.404,8.000,8.000,.00,0,0,4.869,-0.404,8.000,8.000,.00,0,0,4.869,-0.404,8.000,8.000,.00,0,0,4.869,-0.404,8.000,8.000,.00,0,0,4.869,-0.404,8.000,8.000,.00,0,0,4.869,-0.404,8.000,8.000,.00,0,0,4.869,-0.404,8.000,8.000,.00
