,ID 2125,ID 2125,ID 2125,ID 2125,ID 2125,ID 2125,ID 2125,ID 1973,ID 1973,ID 1973,ID 1973,ID 1973,ID 1973,ID 1973,ID 2055,ID 2055,ID 2055,ID 2055,ID 2055,ID 2055,ID 2055,ID 1523,ID 1523,ID 1523,ID 1523,ID 1523,ID 1523,ID 1523,ID 1714,ID 1714,ID 1714,ID 1714,ID 1714,ID 1714,ID 1714,ID 1913,ID 1913,ID 1913,ID 1913,ID 1913,ID 1913,ID 1913,ID 1826,ID 1826,ID 1826,ID 1826,ID 1826,ID 1826,ID 1826,ID 1862,ID 1862,ID 1862,ID 1862,ID 1862,ID 1862,ID 1862
,SHOSTAK,SHOSTAK,SHOSTAK,SHOSTAK,SHOSTAK,SHOSTAK,SHOSTAK,SWIETY-ERSETIC,SWIETY-ERSETIC,SWIETY-ERSETIC,SWIETY-ERSETIC,SWIETY-ERSETIC,SWIETY-ERSETIC,SWIETY-ERSETIC,SENN,SENN,SENN,SENN,SENN,SENN,SENN,PONETTE,PONETTE,PONETTE,PONETTE,PONETTE,PONETTE,PONETTE,OHURUOGU,OHURUOGU,OHURUOGU,OHURUOGU,OHURUOGU,OHURUOGU,OHURUOGU,KLAVER,KLAVER,KLAVER,KLAVER,KLAVER,KLAVER,KLAVER,MAWDSLEY,MAWDSLEY,MAWDSLEY,MAWDSLEY,MAWDSLEY,MAWDSLEY,MAWDSLEY,MANGIONE,MANGIONE,MANGIONE,MANGIONE,MANGIONE,MANGIONE,MANGIONE
Time,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail
00:00.000,0,0,0.000,0.000,2.542,2.542,.00,0,0,0.000,0.000,2.542,2.542,.00,0,0,0.000,0.000,2.542,2.542,.00,0,0,0.000,0.000,2.542,2.542,.00,0,0,0.000,0.000,2.542,2.542,.00,0,0,0.000,0.000,2.541,2.541,.00,0,0,0.000,0.000,2.542,2.542,.00,0,0,0.000,0.000,2.542,2.542,.00
00:00.000,0,0,0.000,0.000,2.542,2.542,.00,0,0,0.000,0.000,2.542,2.542,.00,0,0,0.000,0.000,2.542,2.542,.00,0,0,0.000,0.000,2.542,2.542,.00,0,0,0.000,0.000,2.542,2.542,.00,0,0,0.000,0.000,2.541,2.541,.00,0,0,0.000,0.000,2.542,2.542,.00,0,0,0.000,0.000,2.542,2.542,.00
00:00.445,0,0,0.000,0.000,3.113,3.113,.00,0,0,0.000,0.000,3.113,3.113,.00,0,0,0.000,0.000,3.113,3.113,.00,0,0,0.000,0.000,3.113,3.113,.00,0,0,0.000,0.000,3.114,3.114,.00,0,0,0.000,0.000,3.113,3.113,.00,0,0,0.000,0.000,3.113,3.113,.00,0,0,0.000,0.000,3.113,3.113,.00
00:00.545,0,0,0.000,0.000,3.113,3.685,.00,0,0,0.000,0.000,3.113,3.685,.00,0,0,0.000,0.000,3.113,3.685,.00,0,0,0.000,0.000,3.113,3.685,.00,0,0,0.000,0.000,3.114,3.685,.00,0,0,0.000,0.000,3.113,3.685,.00,0,0,0.000,0.000,3.113,3.685,.00,0,0,0.000,0.000,3.113,3.685,.00
00:00.545,0,0,0.000,0.000,3.113,3.685,.00,0,0,0.000,0.000,3.113,3.685,.00,0,0,0.000,0.000,3.113,3.685,.00,0,0,0.000,0.000,3.113,3.685,.00,0,0,0.000,0.000,3.114,3.685,.00,0,0,0.000,0.000,3.113,3.685,.00,0,0,0.000,0.000,3.113,3.685,.00,0,0,0.000,0.000,3.113,3.685,.00
00:00.545,0,0,0.333,0.000,3.113,3.685,.00,0,0,0.333,0.000,3.113,3.685,.00,0,0,0.333,0.000,3.113,3.685,.00,0,0,0.333,0.000,3.113,3.685,.00,0,0,0.333,0.000,3.114,3.685,.00,0,0,0.333,0.000,3.113,3.685,.00,0,0,0.333,0.000,3.113,3.685,.00,0,0,0.333,0.000,3.113,3.685,.00
00:00.645,0,0,0.857,0.000,3.113,4.256,.00,0,0,0.857,0.000,3.113,4.256,.00,0,0,0.857,0.000,3.113,4.256,.00,0,0,0.857,0.000,3.113,4.256,.00,0,0,0.857,0.000,3.114,4.257,.00,0,0,0.857,0.000,3.113,4.256,.00,0,0,0.857,0.000,3.113,4.256,.00,0,0,0.857,0.000,3.113,4.256,.00
00:00.745,36.167,7.625,1.464,0.000,3.113,4.827,.00,42.946,8.491,1.464,0.000,3.113,4.828,.00,49.943,10.941,1.465,0.000,3.113,4.827,.00,56.229,14.131,1.464,0.000,3.113,4.827,.00,61.395,18.413,1.464,0.000,3.114,4.828,.00,0,0,1.465,0.000,3.113,4.828,.00,69.953,28.476,1.464,0.000,3.113,4.828,.00,72.906,34.13,1.464,0.000,3.113,4.828,.00
