,ID 697,ID 697,ID 697,ID 697,ID 697,ID 697,ID 697,ID 1071,ID 1071,ID 1071,ID 1071,ID 1071,ID 1071,ID 1071,ID 806,ID 806,ID 806,ID 806,ID 806,ID 806,ID 806,ID 854,ID 854,ID 854,ID 854,ID 854,ID 854,ID 854,ID 1135,ID 1135,ID 1135,ID 1135,ID 1135,ID 1135,ID 1135,ID 613,ID 613,ID 613,ID 613,ID 613,ID 613,ID 613,ID 819,ID 819,ID 819,ID 819,ID 819,ID 819,ID 819,ID 1195,ID 1195,ID 1195,ID 1195,ID 1195,ID 1195,ID 1195
,NIELSEN,NIELSEN,NIELSEN,NIELSEN,NIELSEN,NIELSEN,NIELSEN,GRIMERUD,GRIMERUD,GRIMERUD,GRIMERUD,GRIMERUD,GRIMERUD,GRIMERUD,SOMBE,SOMBE,SOMBE,SOMBE,SOMBE,SOMBE,SOMBE,BREDAU,BREDAU,BREDAU,BREDAU,BREDAU,BREDAU,BREDAU,COELHO,COELHO,COELHO,COELHO,COELHO,COELHO,COELHO,BORLEE,BORLEE,BORLEE,BORLEE,BORLEE,BORLEE,BORLEE,DOBSON,DOBSON,DOBSON,DOBSON,DOBSON,DOBSON,DOBSON,SPITZ,SPITZ,SPITZ,SPITZ,SPITZ,SPITZ,SPITZ
Time,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail
00:00.000,0,0,0.000,0.000,3.524,3.524,.00,0,0,0.000,0.000,3.524,3.524,.00,0,0,0.000,0.000,3.525,3.525,.00,0,0,0.000,0.000,3.524,3.524,.00,0,0,0.000,0.000,3.524,3.524,.00,0,0,0.000,0.000,3.525,3.525,.00,0,0,0.000,0.000,3.525,3.525,.00,0,0,0.000,0.000,3.525,3.525,.00
00:00.000,0,0,0.000,0.000,3.524,3.524,.00,0,0,0.000,0.000,3.524,3.524,.00,0,0,0.000,0.000,3.525,3.525,.00,0,0,0.000,0.000,3.524,3.524,.00,0,0,0.000,0.000,3.524,3.524,.00,0,0,0.000,0.000,3.525,3.525,.00,0,0,0.000,0.000,3.525,3.525,.00,0,0,0.000,0.000,3.525,3.525,.00
00:00.617,0,0,0.000,0.000,4.096,4.096,.00,0,0,0.000,0.000,4.096,4.096,.00,0,0,0.000,0.000,4.096,4.096,.00,0,0,0.000,0.000,4.096,4.096,.00,0,0,0.000,0.000,4.096,4.096,.00,0,0,0.000,0.000,4.096,4.096,.00,0,0,0.000,0.000,4.096,4.096,.00,0,0,0.000,0.000,4.096,4.096,.00
00:00.717,35.625,7.305,0.000,0.000,4.096,4.668,.00,42.776,8.153,0.000,0.000,4.096,4.667,.00,49.449,10.092,0.000,0.000,4.096,4.667,.00,56.161,14.5,0.000,0.000,4.096,4.667,.00,61.38,18.197,0.000,0.000,4.096,4.667,.00,66.08,23.32,0.000,0.000,4.096,4.667,.00,69.878,28.997,0.000,0.000,4.096,4.667,.00,73.132,34.097,0.000,0.000,4.096,4.668,.00
00:00.717,35.625,7.305,0.400,0.000,4.096,4.668,.00,42.776,8.153,0.400,0.000,4.096,4.667,.00,49.449,10.092,0.400,0.000,4.096,4.667,.00,56.161,14.5,0.400,0.000,4.096,4.667,.00,61.38,18.197,0.400,0.000,4.096,4.667,.00,66.08,23.32,0.400,0.000,4.096,4.667,.00,69.878,28.997,0.400,0.000,4.096,4.667,.00,73.132,34.097,0.400,0.000,4.096,4.668,.00
00:00.717,35.625,7.305,1.000,0.000,4.096,4.668,.00,42.776,8.153,1.000,0.000,4.096,4.667,.00,49.449,10.092,1.000,0.000,4.096,4.667,.00,56.161,14.5,1.000,0.000,4.096,4.667,.00,61.38,18.197,1.000,0.000,4.096,4.667,.00,66.08,23.32,1.000,0.000,4.096,4.667,.00,69.878,28.997,1.000,0.000,4.096,4.667,.00,73.132,34.097,1.000,0.000,4.096,4.668,.00
00:00.817,35.899,7.312,1.673,0.000,4.096,5.239,20.03,42.948,8.117,1.673,0.000,4.096,5.239,24.48,49.975,10.571,1.673,0.000,4.096,5.239,27.83,56.487,14.659,1.674,0.000,4.096,5.239,29.46,61.728,18.562,1.673,0.000,4.096,5.239,30.53,66.36,23.74,1.673,0.000,4.096,5.239,30.24,70.039,29.391,1.673,0.000,4.096,5.239,28.91,73.166,34.556,1.673,0.000,4.096,5.239,27.60
00:00.917,36.495,7.547,2.178,0.000,4.096,5.810,20.21,43.392,8.252,2.178,0.000,4.096,5.810,24.63,50.474,11.059,2.178,0.000,4.096,5.810,27.86,56.888,15.107,2.179,0.000,4.096,5.811,29.58,62,18.975,2.179,0.000,4.096,5.810,30.52,66.621,24.258,2.178,0.000,4.096,5.810,30.14,70.203,30.005,2.179,0.000,5.155,5.810,28.74,73.226,35.106,2.179,0.000,5.109,5.810,27.30
